Degree,Probability
2,0.17445482866043613
3,0.20249221183800623
4,0.09034267912772585
5,0.09968847352024922
6,0.07476635514018691
7,0.037383177570093455
8,0.040498442367601244
9,0.040498442367601244
10,0.040498442367601244
11,0.012461059190031152
12,0.018691588785046728
13,0.018691588785046728
14,0.018691588785046728
15,0.009345794392523364
16,0.009345794392523364
17,0.009345794392523364
18,0.009345794392523364
19,0.009345794392523364
23,0.006230529595015576
25,0.006230529595015576
26,0.003115264797507788
27,0.006230529595015576
29,0.006230529595015576
31,0.006230529595015576
32,0.012461059190031152
34,0.006230529595015576
35,0.006230529595015576
36,0.003115264797507788
38,0.003115264797507788
39,0.003115264797507788
41,0.003115264797507788
42,0.003115264797507788
44,0.003115264797507788
46,0.003115264797507788
51,0.003115264797507788
