Degree,Probability
2,0.16597510373443983
3,0.21161825726141079
4,0.14107883817427386
5,0.13692946058091288
6,0.06224066390041494
7,0.03734439834024896
8,0.04979253112033195
9,0.016597510373443983
10,0.02074688796680498
11,0.029045643153526972
12,0.012448132780082987
13,0.012448132780082987
15,0.029045643153526972
17,0.008298755186721992
18,0.012448132780082987
19,0.004149377593360996
20,0.008298755186721992
21,0.012448132780082987
22,0.004149377593360996
25,0.004149377593360996
27,0.008298755186721992
29,0.004149377593360996
31,0.004149377593360996
37,0.004149377593360996
