Degree,Probability
2,0.12351543942992874
3,0.18052256532066507
4,0.166270783847981
5,0.0997624703087886
6,0.07363420427553444
7,0.05938242280285035
8,0.05463182897862233
9,0.028503562945368172
10,0.030878859857482184
11,0.019002375296912115
12,0.035629453681710214
13,0.0166270783847981
14,0.019002375296912115
15,0.014251781472684086
16,0.007125890736342043
17,0.011876484560570071
18,0.0023752969121140144
20,0.011876484560570071
21,0.004750593824228029
22,0.009501187648456057
23,0.0023752969121140144
25,0.007125890736342043
27,0.0023752969121140144
32,0.0023752969121140144
33,0.0023752969121140144
36,0.0023752969121140144
38,0.0023752969121140144
39,0.0023752969121140144
52,0.0023752969121140144
56,0.0023752969121140144
158,0.0023752969121140144
