Degree,Probability
2,0.20652173913043478
3,0.14130434782608695
4,0.12681159420289856
5,0.13768115942028986
6,0.07971014492753623
7,0.06521739130434782
8,0.043478260869565216
9,0.03985507246376811
10,0.025362318840579712
11,0.018115942028985508
12,0.014492753623188406
13,0.0036231884057971015
14,0.018115942028985508
15,0.014492753623188406
16,0.0036231884057971015
17,0.014492753623188406
18,0.007246376811594203
19,0.0036231884057971015
21,0.007246376811594203
23,0.0036231884057971015
26,0.0036231884057971015
29,0.010869565217391304
30,0.0036231884057971015
33,0.0036231884057971015
50,0.0036231884057971015
