Degree,Probability
2,0.20279720279720279
3,0.17249417249417248
4,0.14685314685314685
5,0.09090909090909091
6,0.07692307692307693
7,0.07226107226107226
8,0.039627039627039624
9,0.030303030303030304
10,0.02097902097902098
11,0.02097902097902098
12,0.03496503496503497
13,0.011655011655011656
14,0.011655011655011656
15,0.006993006993006993
16,0.006993006993006993
17,0.002331002331002331
18,0.011655011655011656
19,0.002331002331002331
20,0.004662004662004662
21,0.004662004662004662
23,0.002331002331002331
24,0.002331002331002331
26,0.004662004662004662
27,0.004662004662004662
29,0.002331002331002331
33,0.004662004662004662
36,0.002331002331002331
38,0.002331002331002331
48,0.002331002331002331
