Degree,Probability
2,0.16037735849056603
3,0.23113207547169812
4,0.09433962264150944
5,0.1320754716981132
6,0.08018867924528301
7,0.03773584905660377
8,0.05188679245283019
9,0.04245283018867924
10,0.04245283018867924
11,0.0330188679245283
12,0.0047169811320754715
13,0.009433962264150943
14,0.014150943396226415
15,0.0047169811320754715
16,0.009433962264150943
17,0.0047169811320754715
18,0.0047169811320754715
19,0.014150943396226415
21,0.014150943396226415
22,0.0047169811320754715
28,0.0047169811320754715
45,0.0047169811320754715
