Degree,Probability
2,0.1762208067940552
3,0.16348195329087048
4,0.13588110403397027
5,0.08492569002123142
6,0.0870488322717622
7,0.07643312101910828
8,0.04670912951167728
9,0.04670912951167728
10,0.03397027600849257
11,0.012738853503184714
12,0.014861995753715499
13,0.01910828025477707
14,0.016985138004246284
15,0.012738853503184714
16,0.0021231422505307855
17,0.010615711252653927
18,0.006369426751592357
19,0.008492569002123142
20,0.016985138004246284
21,0.0021231422505307855
23,0.0021231422505307855
26,0.0021231422505307855
32,0.0021231422505307855
34,0.0021231422505307855
35,0.0021231422505307855
37,0.0021231422505307855
39,0.0021231422505307855
42,0.004246284501061571
43,0.0021231422505307855
58,0.0021231422505307855
99,0.0021231422505307855
