Degree,Probability
2,0.1746987951807229
3,0.19879518072289157
4,0.16265060240963855
5,0.06626506024096386
6,0.060240963855421686
7,0.07228915662650602
8,0.030120481927710843
9,0.04819277108433735
10,0.018072289156626505
11,0.04216867469879518
12,0.024096385542168676
13,0.006024096385542169
14,0.012048192771084338
15,0.006024096385542169
16,0.006024096385542169
17,0.024096385542168676
18,0.012048192771084338
19,0.006024096385542169
22,0.006024096385542169
23,0.006024096385542169
28,0.012048192771084338
39,0.006024096385542169
