Degree,Probability
2,0.17391304347826086
3,0.16722408026755853
4,0.1705685618729097
5,0.11371237458193979
6,0.06688963210702341
7,0.06688963210702341
8,0.056856187290969896
9,0.020066889632107024
10,0.023411371237458192
11,0.016722408026755852
12,0.016722408026755852
13,0.010033444816053512
14,0.023411371237458192
15,0.013377926421404682
16,0.016722408026755852
17,0.0033444816053511705
18,0.0033444816053511705
19,0.0033444816053511705
20,0.006688963210702341
22,0.0033444816053511705
23,0.006688963210702341
25,0.0033444816053511705
30,0.0033444816053511705
32,0.0033444816053511705
37,0.0033444816053511705
72,0.0033444816053511705
