Degree,Probability
2,0.16159250585480095
3,0.16159250585480095
4,0.1288056206088993
5,0.11241217798594848
6,0.07259953161592506
7,0.07728337236533958
8,0.05620608899297424
9,0.04449648711943794
10,0.03044496487119438
11,0.00468384074941452
12,0.02810304449648712
13,0.01405152224824356
14,0.02107728337236534
15,0.00936768149882904
16,0.0117096018735363
17,0.0117096018735363
18,0.00702576112412178
19,0.00936768149882904
20,0.00234192037470726
21,0.00234192037470726
22,0.00702576112412178
23,0.00234192037470726
24,0.00234192037470726
29,0.00468384074941452
30,0.00234192037470726
33,0.00234192037470726
36,0.00234192037470726
53,0.00234192037470726
55,0.00234192037470726
97,0.00234192037470726
104,0.00234192037470726
