Degree,Probability
2,0.19760479041916168
3,0.2155688622754491
4,0.1347305389221557
5,0.11077844311377245
6,0.07784431137724551
7,0.0688622754491018
8,0.023952095808383235
9,0.041916167664670656
10,0.020958083832335328
11,0.017964071856287425
12,0.02694610778443114
13,0.005988023952095809
14,0.005988023952095809
15,0.008982035928143712
16,0.005988023952095809
17,0.0029940119760479044
18,0.0029940119760479044
19,0.005988023952095809
20,0.0029940119760479044
21,0.0029940119760479044
23,0.0029940119760479044
30,0.0029940119760479044
32,0.005988023952095809
41,0.0029940119760479044
49,0.0029940119760479044
