Degree,Probability
2,0.2109704641350211
3,0.16033755274261605
4,0.12658227848101267
5,0.11814345991561181
6,0.06962025316455696
7,0.04219409282700422
8,0.05063291139240506
9,0.04430379746835443
10,0.03164556962025317
11,0.0189873417721519
12,0.023206751054852322
13,0.0189873417721519
14,0.008438818565400843
15,0.004219409282700422
16,0.014767932489451477
17,0.006329113924050633
19,0.004219409282700422
20,0.002109704641350211
21,0.008438818565400843
23,0.006329113924050633
24,0.004219409282700422
25,0.002109704641350211
29,0.004219409282700422
30,0.002109704641350211
31,0.004219409282700422
32,0.002109704641350211
43,0.002109704641350211
45,0.002109704641350211
53,0.002109704641350211
61,0.002109704641350211
84,0.002109704641350211
