Degree,Probability
2,0.14882506527415143
3,0.1514360313315927
4,0.15404699738903394
5,0.12010443864229765
6,0.0783289817232376
7,0.0835509138381201
8,0.044386422976501305
9,0.0391644908616188
10,0.015665796344647518
11,0.015665796344647518
12,0.007832898172323759
13,0.02349869451697128
14,0.010443864229765013
15,0.013054830287206266
16,0.013054830287206266
17,0.007832898172323759
18,0.005221932114882507
19,0.005221932114882507
21,0.0026109660574412533
22,0.0026109660574412533
23,0.0026109660574412533
24,0.0026109660574412533
25,0.007832898172323759
26,0.0026109660574412533
28,0.0026109660574412533
29,0.0026109660574412533
31,0.0026109660574412533
32,0.013054830287206266
33,0.005221932114882507
34,0.0026109660574412533
35,0.0026109660574412533
44,0.0026109660574412533
47,0.0026109660574412533
52,0.0026109660574412533
103,0.0026109660574412533
