Degree,Probability
2,0.1419624217118998
3,0.18997912317327767
4,0.18997912317327767
5,0.0918580375782881
6,0.1022964509394572
7,0.04592901878914405
8,0.03966597077244259
9,0.025052192066805846
10,0.020876826722338204
11,0.033402922755741124
12,0.014613778705636743
13,0.022964509394572025
14,0.014613778705636743
15,0.014613778705636743
16,0.008350730688935281
17,0.010438413361169102
18,0.0041753653444676405
19,0.0020876826722338203
20,0.006263048016701462
22,0.0020876826722338203
24,0.0020876826722338203
26,0.0041753653444676405
27,0.0020876826722338203
31,0.0041753653444676405
38,0.0020876826722338203
39,0.0020876826722338203
115,0.0020876826722338203
