Point Number,Degree
0,2
1,5
2,2
3,4
4,3
5,7
6,3
7,3
8,4
9,17
10,3
11,3
12,15
13,3
14,3
15,15
16,6
17,8
18,3
19,5
20,10
21,4
22,6
23,7
24,15
25,2
26,4
27,2
28,12
29,2
30,8
31,4
32,4
33,5
34,8
35,2
36,12
37,2
38,3
39,5
40,4
41,3
42,4
43,20
44,2
45,4
46,3
47,2
48,9
49,2
50,4
51,2
52,8
53,2
54,4
55,2
56,8
57,3
58,3
59,21
60,2
61,3
62,8
63,3
64,8
65,4
66,8
67,4
68,6
69,8
70,3
71,36
72,5
73,5
74,4
75,6
76,2
77,17
78,2
79,6
80,4
81,3
82,2
83,7
84,6
85,2
86,10
87,5
88,2
89,7
90,3
91,4
92,7
93,3
94,3
95,23
96,2
97,5
98,2
99,6
100,2
101,5
102,2
103,10
104,4
105,3
106,4
107,9
108,5
109,3
110,3
111,5
112,2
113,11
114,4
115,6
116,3
117,2
118,4
119,10
120,4
121,2
122,8
123,3
124,9
125,27
126,5
127,7
128,4
129,4
130,8
131,3
132,2
133,8
134,4
135,2
136,11
137,4
138,2
139,9
140,5
141,5
142,5
143,8
144,20
145,5
146,7
147,5
148,4
149,6
150,7
151,15
152,6
153,5
154,6
155,3
156,7
157,2
158,16
159,2
160,3
161,6
162,2
163,4
164,4
165,16
166,2
167,9
168,10
169,5
170,3
171,7
172,2
173,9
174,2
175,6
176,13
177,2
178,13
179,5
180,3
181,5
182,2
183,17
184,2
185,5
186,3
187,4
188,34
189,3
190,2
191,9
192,3
193,3
194,8
195,4
196,6
197,6
198,21
199,2
200,4
201,2
202,16
203,2
204,7
205,7
206,5
207,6
208,7
209,8
210,10
211,5
212,16
213,5
214,3
215,4
216,6
217,3
218,2
219,13
220,2
221,5
222,5
223,3
224,5
225,15
226,3
227,5
228,6
229,2
230,4
231,8
232,3
233,3
234,9
235,3
236,3
237,27
238,2
239,7
240,3
241,5
242,3
243,2
244,10
245,2
246,3
247,6
248,3
249,3
250,14
251,8
252,3
253,8
254,7
255,11
256,2
257,6
258,3
259,11
260,2
261,12
262,3
263,3
264,23
265,2
266,3
267,11
268,4
269,8
270,6
271,2
272,9
273,5
274,7
275,11
276,4
277,6
278,3
279,6
280,3
281,3
282,19
283,4
284,4
285,5
286,3
287,32
288,5
289,5
290,5
291,2
292,6
293,12
294,3
295,3
296,10
297,4
298,6
299,7
300,2
301,11
302,2
303,4
