Point Number,Degree
0,2
1,7
2,3
3,4
4,3
5,5
6,6
7,3
8,4
9,3
10,20
11,4
12,5
13,3
14,6
15,2
16,18
17,13
18,5
19,5
20,5
21,6
22,7
23,7
24,4
25,6
26,2
27,7
28,13
29,5
30,4
31,5
32,5
33,19
34,3
35,3
36,6
37,5
38,3
39,10
40,5
41,3
42,6
43,4
44,6
45,13
46,2
47,4
48,2
49,8
50,4
51,3
52,3
53,20
54,3
55,3
56,8
57,4
58,4
59,6
60,4
61,8
62,5
63,2
64,8
65,3
66,3
67,9
68,4
69,3
70,4
71,17
72,3
73,4
74,6
75,4
76,4
77,4
78,25
79,4
80,3
81,6
82,2
83,3
84,12
85,2
86,3
87,7
88,4
89,2
90,9
91,4
92,4
93,7
94,19
95,2
96,7
97,6
98,4
99,6
100,5
101,9
102,6
103,2
104,7
105,4
106,3
107,8
108,21
109,5
110,4
111,3
112,7
113,2
114,6
115,3
116,15
117,2
118,6
119,7
120,6
121,6
122,6
123,7
124,15
125,4
126,3
127,4
128,11
129,3
130,3
131,4
132,11
133,2
134,9
135,3
136,6
137,6
138,2
139,8
140,3
141,3
142,19
143,2
144,8
145,4
146,6
147,3
148,3
149,10
150,3
151,3
152,13
153,2
154,4
155,3
156,17
157,3
158,4
159,3
160,43
161,7
162,4
163,4
164,6
165,2
166,7
167,2
168,6
169,6
170,4
171,4
172,4
173,23
174,6
175,7
176,3
177,3
178,6
179,13
180,5
181,4
182,4
183,9
184,2
185,8
186,3
187,6
188,12
189,2
190,6
191,5
192,17
193,6
194,2
195,7
196,2
197,7
198,2
199,8
200,3
201,3
202,12
203,4
204,2
205,4
206,15
207,2
208,4
209,7
210,2
211,5
212,4
213,4
214,11
215,3
216,2
217,5
218,2
219,11
220,6
221,3
222,5
223,3
224,10
225,4
226,3
227,6
228,2
229,10
230,13
231,3
232,4
233,2
234,15
235,3
236,3
237,11
238,2
239,3
240,3
241,9
242,3
243,4
244,2
245,7
246,2
247,12
248,5
249,4
250,4
251,6
252,11
253,2
254,9
255,6
256,4
257,4
258,8
259,7
260,3
261,4
262,3
263,18
264,2
265,5
266,4
267,3
268,6
269,2
270,23
271,3
272,3
273,12
274,2
275,4
276,3
277,7
278,2
279,3
280,5
281,3
282,2
283,16
284,5
285,5
286,2
287,6
288,2
289,8
290,4
291,2
292,4
293,12
294,2
295,5
296,4
297,2
298,6
299,8
300,7
301,4
302,3
303,5
304,3
305,10
306,3
307,4
308,3
309,24
310,4
311,5
312,5
313,2
314,3
315,13
316,2
317,7
318,2
319,6
320,7
321,2
322,4
323,16
324,2
325,11
326,2
327,9
328,2
329,6
330,5
331,11
332,6
333,2
334,6
335,3
336,3
337,11
338,3
339,3
340,17
341,5
342,5
343,5
344,5
345,6
346,11
347,3
348,6
349,3
350,3
351,7
352,4
353,2
354,5
355,2
356,58
357,2
358,6
359,3
360,5
361,4
362,10
363,4
364,4
365,5
366,3
367,37
368,3
369,3
370,6
371,3
372,3
373,10
374,2
375,3
376,9
377,2
378,5
379,6
380,4
381,5
382,11
383,3
384,3
385,8
386,2
387,4
388,3
389,26
390,2
391,5
392,2
393,5
394,2
395,8
396,3
397,4
398,3
399,12
400,2
401,4
402,3
403,15
404,7
405,2
406,6
407,5
408,5
409,5
410,17
411,2
412,8
413,5
414,6
415,5
416,7
417,2
418,9
419,3
420,3
421,26
422,2
423,3
424,5
425,5
426,3
427,5
428,2
429,12
430,2
431,6
432,2
433,8
434,5
435,3
436,6
437,7
438,29
439,4
440,3
441,4
442,8
443,3
444,5
445,3
446,2
447,15
448,3
449,3
450,5
451,4
452,2
453,9
454,5
455,2
456,8
457,3
458,3
459,10
460,2
461,12
462,2
463,11
464,4
465,3
466,5
467,6
468,4
469,3
470,5
471,24
472,2
473,4
474,2
475,9
476,4
477,5
478,2
479,5
480,11
481,4
482,3
483,4
484,13
485,3
486,3
487,6
488,2
489,7
490,3
491,5
492,3
493,4
494,28
495,4
496,4
497,4
498,10
499,2
500,4
501,4
502,10
503,5
504,3
505,3
506,10
507,3
508,3
509,8
510,2
511,7
512,2
513,20
514,5
515,3
516,6
517,3
518,3
519,7
520,2
521,20
522,3
523,5
524,2
525,3
526,10
527,4
528,2
529,6
530,4
531,3
532,5
533,15
534,5
535,4
536,2
537,9
538,2
539,3
540,6
541,4
542,3
543,6
544,16
545,2
546,7
547,2
548,6
549,3
550,2
551,11
552,3
553,2
554,28
555,3
556,3
557,6
558,2
559,6
560,3
561,3
562,11
563,2
564,3
565,10
566,3
567,4
568,9
569,6
570,6
571,2
572,3
573,6
574,2
575,16
576,2
577,5
578,4
579,4
580,2
581,8
582,4
583,7
584,4
585,3
586,3
587,30
588,2
589,5
590,3
591,3
592,11
