Point Number,Degree
0,4
1,3
2,3
3,11
4,7
5,4
6,4
7,7
8,5
9,3
10,8
11,5
12,4
13,4
14,5
15,30
16,2
17,10
18,2
19,10
20,3
21,3
22,6
23,4
24,6
25,8
26,2
27,8
28,4
29,2
30,9
31,4
32,4
33,5
34,3
35,17
36,8
37,4
38,4
39,4
40,10
41,4
42,2
43,4
44,9
45,5
46,3
47,6
48,2
49,6
50,2
51,20
52,2
53,7
54,3
55,5
56,4
57,6
58,4
59,3
60,2
61,14
62,6
63,3
64,5
65,5
66,4
67,9
68,3
69,3
70,8
71,2
72,3
73,14
74,4
75,4
76,5
77,2
78,17
79,4
80,3
81,5
82,4
83,2
84,7
85,2
86,15
87,2
88,7
89,2
90,5
91,5
92,2
93,11
94,3
95,2
96,9
97,4
98,3
99,6
100,3
101,5
102,11
103,5
104,5
105,4
106,5
107,8
108,18
109,4
110,4
111,4
112,9
113,3
114,2
115,7
116,2
117,8
118,4
119,3
120,6
121,3
122,2
123,10
124,4
125,3
126,4
127,20
128,8
129,3
130,3
131,8
132,3
133,5
134,8
135,3
136,5
137,15
138,4
139,2
140,6
141,3
142,4
143,7
144,4
145,3
146,4
147,2
148,29
149,4
150,3
151,4
152,9
153,2
154,8
155,4
156,2
157,7
158,5
159,6
160,13
161,4
162,2
163,14
164,2
165,8
166,9
167,2
168,9
169,2
170,9
171,11
172,3
173,2
174,8
175,3
176,2
177,16
178,4
179,4
180,7
181,11
182,34
183,5
184,4
185,4
186,9
187,2
188,4
189,4
190,6
191,2
192,7
193,2
194,10
195,5
196,2
197,6
198,4
199,3
200,3
201,10
202,3
203,4
204,3
205,14
206,5
207,3
208,4
209,8
210,4
211,3
212,4
213,14
214,2
215,5
216,5
217,2
218,6
219,4
220,2
221,11
222,2
223,6
224,3
225,4
226,4
227,17
228,2
229,9
230,7
231,3
232,10
233,3
234,4
235,3
236,9
237,2
238,7
239,12
240,4
241,3
242,7
243,5
244,2
245,6
246,5
247,28
248,3
249,3
250,7
251,4
252,4
253,6
254,2
255,9
256,5
257,3
258,4
259,7
260,3
261,2
262,12
263,2
264,4
265,2
266,7
267,2
268,6
269,4
270,4
271,3
272,5
273,10
274,6
275,2
276,4
277,2
278,16
279,3
280,7
281,2
282,5
283,7
284,3
285,6
286,2
287,7
288,22
289,2
290,3
291,8
292,5
293,2
294,6
295,5
296,11
297,10
298,2
299,4
300,3
301,9
302,2
303,8
304,5
305,3
306,8
307,16
308,2
309,8
310,4
311,6
312,4
313,7
314,2
315,10
316,3
317,3
318,34
319,2
320,4
321,8
322,2
323,6
324,6
325,6
326,2
327,7
328,9
329,3
330,3
331,8
332,3
333,3
334,11
335,4
336,3
337,4
338,6
339,2
340,10
341,2
342,3
343,9
344,6
345,6
346,4
347,11
348,5
349,3
350,6
351,2
352,13
353,3
354,3
355,24
356,2
357,9
358,9
359,2
360,12
361,2
362,7
363,5
364,5
365,3
366,2
367,13
368,2
369,7
370,10
371,2
372,15
373,4
374,3
375,9
376,3
377,6
378,6
379,2
380,7
381,6
382,20
383,4
384,4
385,4
386,7
387,4
388,3
389,6
390,3
391,3
392,2
393,19
394,8
395,5
396,4
397,6
398,2
399,8
400,2
401,7
402,3
403,4
404,2
405,11
406,2
407,3
408,6
409,3
410,3
411,21
412,7
413,5
414,9
415,4
416,5
417,2
418,7
419,9
420,3
421,4
422,11
423,4
424,4
425,9
426,5
427,5
428,5
429,7
430,2
431,25
432,4
433,4
434,4
435,8
436,2
437,3
438,8
439,3
440,3
441,8
442,2
443,5
444,3
445,12
446,2
447,7
448,2
449,5
450,2
451,9
452,5
453,3
454,5
455,9
456,2
457,4
458,2
459,29
460,2
461,13
462,6
463,3
464,7
465,3
466,3
467,9
468,9
469,5
470,5
471,7
472,3
473,3
474,9
475,11
476,3
477,2
478,9
479,5
480,2
481,7
482,4
483,3
484,7
485,11
486,3
487,5
488,17
489,7
490,8
491,3
492,5
493,6
494,12
495,2
496,3
497,7
498,4
499,6
500,5
501,6
502,13
503,3
504,5
505,3
506,4
507,21
508,2
509,6
510,3
511,7
512,2
513,6
514,3
515,3
516,2
517,9
518,2
519,12
520,2
521,7
522,3
523,3
524,9
525,2
526,4
527,4
528,9
529,2
530,4
531,3
532,19
533,2
534,5
535,3
536,2
537,6
538,3
539,11
540,7
541,6
542,4
543,9
544,2
545,9
546,3
547,8
548,12
549,2
550,14
551,2
552,12
553,10
554,10
555,5
556,9
557,8
558,8
559,6
560,11
561,2
562,8
563,2
564,18
565,2
566,9
567,7
568,3
569,3
570,6
571,7
572,2
573,10
574,2
575,4
576,7
577,2
578,7
579,2
580,47
581,3
582,3
583,12
584,8
585,7
586,6
587,7
588,6
589,11
590,4
591,7
592,2
593,8
594,27
595,3
596,3
597,14
598,4
599,4
600,5
601,15
602,2
603,5
604,2
605,9
606,3
607,8
608,6
609,9
610,3
611,9
612,19
613,3
614,5
615,2
616,4
617,3
618,2
619,16
620,2
621,5
622,5
623,3
624,4
625,15
626,5
627,5
628,5
629,5
630,13
631,5
632,3
633,3
634,6
635,2
636,15
637,3
638,3
639,16
640,6
641,4
642,5
643,4
644,7
645,3
646,25
647,3
648,6
649,5
650,4
651,5
652,15
653,3
654,2
655,10
656,2
657,8
658,3
659,5
660,8
661,3
662,2
663,11
664,4
665,3
666,4
667,13
668,3
669,2
670,13
671,2
672,4
673,2
674,11
675,3
676,3
677,6
678,3
679,4
680,9
681,2
682,5
683,3
684,2
685,13
686,3
687,4
688,3
689,10
690,2
691,9
692,2
693,4
694,2
695,15
696,2
697,18
698,2
699,7
700,5
701,6
702,3
703,5
704,13
705,5
706,3
707,4
708,6
709,5
710,3
711,6
712,3
713,2
714,21
715,2
716,5
717,6
718,2
719,4
720,4
721,2
722,12
723,3
724,3
725,6
726,6
727,2
728,4
729,5
730,21
731,10
732,2
733,16
734,12
735,3
736,4
737,5
738,10
739,5
740,6
741,7
742,2
743,11
744,11
745,2
746,4
747,2
748,20
749,2
750,4
751,2
752,10
753,2
754,4
755,5
756,5
757,2
758,10
759,13
760,2
761,12
762,2
763,33
764,7
765,6
766,7
767,6
768,7
769,7
770,12
771,2
772,5
773,3
774,2
775,10
776,2
777,3
778,13
779,6
780,2
781,4
782,6
783,6
784,2
785,3
786,9
787,2
788,3
789,16
790,7
791,4
792,4
793,7
794,3
795,6
796,4
797,10
798,14
799,2
800,7
801,4
802,3
803,5
804,11
805,2
806,5
807,2
808,5
809,2
810,7
811,7
812,2
813,7
814,3
815,3
816,10
817,2
818,4
819,3
820,19
821,4
822,4
823,6
824,3
825,3
826,12
827,2
828,7
829,5
830,3
831,6
832,6
833,3
834,23
835,7
836,2
837,9
838,9
839,2
840,3
841,10
842,4
843,2
844,5
845,12
846,2
847,3
848,13
849,6
850,4
851,7
852,3
853,5
854,12
855,25
856,3
857,3
858,7
859,3
860,4
861,4
862,12
863,8
864,5
865,4
866,5
867,7
868,4
869,9
870,6
871,2
872,4
873,4
874,5
875,12
876,2
877,4
878,4
879,2
880,16
881,3
882,4
883,3
884,9
885,3
886,5
887,3
888,3
889,11
890,5
891,8
892,2
893,5
894,4
895,4
896,12
897,4
898,4
899,4
900,13
901,2
902,9
903,7
904,6
905,7
906,2
907,11
908,4
909,4
910,4
911,10
912,2
913,10
914,3
915,2
916,34
917,2
918,4
919,3
920,6
921,3
922,3
923,21
924,14
925,3
926,8
927,4
928,6
929,6
930,8
931,2
932,13
933,2
934,4
935,6
936,5
937,2
938,5
939,6
940,2
941,14
942,2
943,5
944,4
945,4
946,14
947,2
948,20
949,3
950,3
951,11
952,4
953,2
954,7
955,6
956,3
957,6
958,7
959,8
960,5
961,3
962,11
963,3
964,2
965,7
966,3
967,3
968,9
969,2
970,17
971,4
972,3
973,5
974,4
975,3
976,2
977,20
978,3
979,3
980,7
981,3
982,4
983,3
984,19
985,3
986,3
987,7
988,3
989,4
990,5
991,7
992,7
993,2
994,6
995,4
996,3
997,7
998,7
999,15
1000,3
1001,3
1002,5
1003,2
1004,11
1005,2
1006,7
1007,3
1008,4
1009,4
1010,6
1011,6
1012,2
1013,15
1014,2
1015,10
1016,4
1017,6
1018,2
1019,4
1020,8
1021,3
1022,3
1023,12
1024,4
1025,3
1026,4
1027,2
1028,14
1029,3
1030,4
1031,3
1032,11
1033,2
1034,7
1035,4
1036,3
1037,5
1038,7
1039,14
1040,3
1041,4
1042,2
1043,20
1044,3
1045,2
1046,6
1047,2
1048,4
1049,2
1050,14
1051,2
1052,9
1053,3
1054,8
1055,5
1056,2
1057,7
1058,9
1059,4
1060,7
1061,2
1062,5
1063,3
1064,7
1065,2
1066,17
1067,5
1068,6
1069,3
1070,7
1071,3
1072,6
1073,45
1074,2
1075,6
1076,3
1077,6
1078,2
1079,5
1080,13
1081,4
1082,4
1083,4
1084,8
1085,4
1086,7
1087,2
1088,7
1089,4
1090,3
1091,4
1092,2
1093,17
1094,3
1095,3
1096,7
1097,3
1098,3
1099,6
1100,2
1101,9
1102,4
1103,3
1104,4
1105,16
1106,3
1107,4
1108,3
1109,9
1110,2
1111,3
1112,9
1113,3
1114,5
1115,2
1116,4
1117,12
1118,3
1119,3
1120,8
1121,2
1122,4
1123,8
1124,4
1125,2
1126,6
1127,3
1128,6
1129,22
1130,6
1131,2
1132,10
1133,4
1134,4
1135,9
1136,8
1137,4
1138,4
1139,10
1140,4
1141,9
1142,11
1143,3
1144,3
1145,92
1146,4
1147,4
1148,4
1149,11
1150,2
1151,4
1152,8
1153,2
1154,9
1155,3
1156,4
1157,4
1158,9
1159,2
1160,5
1161,8
1162,3
1163,3
1164,25
1165,2
1166,5
1167,3
1168,4
1169,9
1170,6
1171,3
1172,3
1173,8
1174,2
1175,17
1176,4
1177,4
1178,2
1179,6
1180,3
1181,9
1182,2
1183,7
1184,4
1185,2
1186,10
1187,3
1188,3
1189,13
1190,2
1191,4
1192,6
1193,12
1194,3
1195,3
1196,18
1197,3
1198,3
1199,12
1200,4
1201,3
1202,6
1203,4
1204,11
1205,2
1206,5
1207,6
1208,7
1209,8
1210,4
1211,3
1212,3
1213,14
1214,3
1215,3
1216,23
1217,2
1218,5
1219,4
1220,2
1221,6
1222,2
1223,12
1224,2
1225,4
1226,2
1227,6
1228,3
1229,3
1230,6
1231,3
1232,2
1233,14
1234,2
1235,3
1236,7
1237,5
1238,3
1239,3
1240,8
1241,2
1242,7
1243,4
1244,3
1245,5
1246,2
1247,14
1248,2
1249,5
1250,3
1251,3
1252,18
1253,2
1254,5
1255,4
1256,5
1257,3
1258,10
1259,4
1260,5
1261,4
1262,6
1263,3
1264,2
1265,29
1266,3
1267,3
1268,8
1269,4
1270,4
1271,7
1272,4
1273,5
1274,9
1275,2
1276,5
1277,3
1278,3
1279,8
1280,4
1281,2
1282,5
1283,2
1284,14
1285,2
1286,5
1287,2
1288,4
1289,11
1290,5
1291,5
1292,5
1293,6
1294,3
1295,10
1296,7
1297,3
1298,5
1299,3
1300,3
1301,18
1302,2
1303,7
1304,3
1305,6
1306,5
1307,6
1308,2
1309,18
1310,2
1311,10
1312,8
1313,2
1314,9
1315,4
1316,8
1317,4
1318,10
1319,6
1320,4
1321,6
1322,3
1323,5
1324,13
1325,3
1326,3
1327,36
1328,3
1329,3
1330,9
1331,2
1332,7
1333,8
1334,3
1335,3
1336,11
1337,4
1338,4
1339,4
1340,9
1341,18
1342,2
1343,6
1344,2
1345,5
1346,7
1347,3
1348,4
1349,3
1350,11
1351,4
1352,3
1353,4
1354,14
1355,3
1356,5
1357,3
1358,4
1359,7
1360,2
1361,5
1362,4
1363,3
1364,3
1365,12
1366,6
1367,3
1368,3
1369,8
1370,6
1371,2
1372,7
1373,4
1374,2
1375,13
1376,3
1377,6
1378,3
1379,4
1380,3
1381,25
1382,4
1383,3
1384,6
1385,3
1386,4
1387,10
1388,2
1389,4
1390,3
1391,8
1392,4
1393,4
1394,4
1395,21
1396,2
1397,7
1398,3
1399,3
1400,6
1401,2
1402,10
1403,2
1404,7
1405,2
1406,6
1407,6
1408,3
1409,7
1410,16
1411,2
1412,6
1413,2
1414,8
1415,4
1416,5
1417,3
1418,9
1419,3
1420,3
1421,20
1422,10
1423,3
1424,8
1425,5
1426,8
1427,4
1428,7
1429,8
1430,16
1431,4
1432,4
1433,4
1434,7
1435,6
1436,4
1437,4
1438,6
1439,10
1440,7
1441,2
1442,21
1443,3
1444,3
1445,8
1446,3
1447,5
1448,4
1449,12
1450,2
1451,6
1452,3
1453,2
1454,9
1455,5
1456,3
1457,5
1458,4
1459,9
1460,9
1461,4
1462,2
1463,7
1464,3
1465,3
1466,12
1467,2
1468,20
1469,5
1470,5
1471,2
1472,5
1473,6
1474,2
1475,32
1476,7
1477,2
1478,4
1479,8
1480,8
1481,4
1482,5
1483,6
1484,9
1485,4
1486,2
1487,9
1488,2
1489,13
1490,2
1491,3
1492,8
1493,8
1494,7
1495,2
1496,4
1497,4
1498,6
1499,7
1500,2
1501,3
1502,4
1503,2
1504,12
1505,2
1506,3
1507,23
1508,3
1509,3
1510,7
1511,5
1512,4
1513,6
1514,2
1515,12
1516,3
1517,3
1518,9
1519,4
1520,3
1521,4
1522,10
1523,2
1524,5
1525,2
1526,9
1527,3
1528,6
1529,4
1530,3
1531,4
1532,18
1533,3
1534,3
1535,6
1536,5
1537,3
1538,2
1539,8
1540,3
1541,3
1542,15
1543,2
1544,3
1545,10
1546,3
1547,3
1548,8
1549,5
1550,3
1551,6
1552,2
1553,9
1554,2
1555,10
1556,10
1557,2
1558,33
1559,4
1560,4
1561,4
1562,15
1563,2
1564,5
1565,3
1566,8
1567,6
1568,7
1569,2
1570,8
1571,2
1572,13
1573,4
1574,5
1575,2
1576,6
1577,2
1578,13
1579,4
1580,6
1581,4
1582,6
1583,3
1584,6
1585,18
1586,2
1587,7
1588,5
1589,3
1590,7
1591,4
1592,10
1593,4
1594,6
1595,3
1596,5
1597,7
1598,30
1599,3
1600,3
1601,7
1602,4
1603,4
1604,6
1605,2
1606,11
1607,4
1608,4
1609,3
1610,7
1611,3
1612,4
1613,14
1614,4
1615,4
1616,6
1617,3
1618,3
1619,12
1620,2
1621,7
1622,2
1623,6
1624,5
1625,5
1626,9
1627,4
1628,3
1629,3
1630,19
1631,4
1632,3
1633,7
1634,5
1635,5
1636,5
1637,8
1638,4
1639,2
1640,3
1641,8
1642,3
1643,4
1644,3
1645,15
1646,2
1647,7
1648,3
1649,3
1650,5
1651,5
1652,3
1653,2
1654,14
1655,4
1656,4
1657,4
1658,9
1659,6
1660,3
1661,4
1662,9
1663,4
1664,4
1665,10
1666,2
1667,3
1668,17
1669,3
1670,3
1671,12
1672,5
1673,2
1674,22
1675,3
1676,3
1677,7
1678,2
1679,5
1680,3
1681,5
1682,14
1683,5
1684,3
1685,5
1686,5
1687,2
1688,9
1689,5
1690,3
1691,3
1692,9
1693,2
1694,7
1695,4
1696,3
1697,4
1698,16
1699,3
1700,3
1701,6
1702,5
1703,5
1704,2
1705,7
1706,2
1707,15
1708,4
1709,6
1710,4
1711,3
1712,9
1713,3
1714,5
1715,3
1716,4
1717,18
1718,3
1719,3
1720,6
1721,3
1722,3
1723,16
1724,2
1725,7
1726,4
1727,2
1728,7
1729,2
1730,3
1731,8
1732,2
1733,5
1734,3
1735,4
1736,8
1737,2
1738,13
1739,5
1740,4
1741,4
1742,5
1743,10
1744,2
1745,9
1746,3
1747,11
1748,2
1749,9
1750,7
1751,7
1752,2
1753,7
1754,8
1755,14
1756,3
1757,3
1758,11
1759,21
1760,2
1761,9
1762,3
1763,4
1764,2
1765,10
1766,3
1767,2
1768,13
1769,5
1770,6
1771,4
1772,6
1773,2
1774,8
1775,2
1776,17
1777,7
1778,3
1779,7
1780,3
1781,6
1782,2
1783,7
1784,6
1785,2
1786,24
1787,2
1788,6
1789,6
1790,4
1791,2
1792,10
1793,4
1794,5
1795,6
1796,3
1797,9
1798,43
1799,2
1800,7
1801,7
1802,3
1803,7
1804,2
1805,5
1806,2
1807,10
1808,2
1809,10
1810,2
1811,6
1812,7
1813,6
1814,3
1815,5
1816,9
1817,2
1818,13
1819,4
1820,3
1821,4
1822,26
1823,6
1824,2
1825,11
1826,4
1827,3
1828,4
1829,11
1830,2
1831,7
1832,6
1833,7
1834,6
1835,2
1836,16
1837,2
1838,8
1839,2
1840,6
1841,3
1842,3
1843,9
1844,4
1845,4
1846,4
1847,14
1848,5
1849,5
1850,6
1851,4
1852,3
1853,7
1854,12
1855,10
1856,12
1857,3
1858,3
1859,7
1860,2
1861,5
1862,2
1863,9
1864,3
1865,3
1866,6
1867,5
1868,2
1869,15
1870,3
1871,2
1872,4
1873,8
1874,4
1875,4
1876,4
1877,9
1878,4
1879,3
1880,6
1881,18
1882,3
1883,2
1884,9
1885,2
1886,4
1887,4
1888,7
1889,7
1890,3
1891,4
1892,2
1893,9
1894,2
1895,3
1896,5
1897,5
1898,2
1899,4
1900,8
1901,2
1902,15
1903,3
1904,3
1905,7
1906,5
1907,2
1908,4
1909,13
1910,6
1911,5
1912,3
1913,6
1914,2
1915,7
1916,4
1917,32
1918,3
1919,3
1920,11
1921,2
1922,7
1923,2
1924,5
1925,5
1926,7
1927,2
1928,5
1929,10
1930,3
1931,4
1932,2
1933,11
1934,4
1935,4
1936,4
1937,10
1938,3
1939,3
1940,9
1941,4
1942,2
1943,9
1944,2
1945,9
1946,5
1947,7
1948,5
1949,6
1950,2
1951,10
1952,3
1953,7
1954,36
1955,2
1956,8
1957,6
1958,6
1959,5
1960,7
1961,6
1962,11
1963,2
1964,5
1965,5
1966,3
1967,5
1968,22
1969,2
1970,4
1971,5
1972,3
1973,4
1974,13
1975,6
1976,4
1977,3
1978,4
1979,6
1980,3
1981,3
1982,14
1983,3
1984,5
1985,2
1986,5
1987,2
1988,10
1989,2
1990,11
1991,4
1992,3
1993,4
1994,2
1995,6
1996,6
1997,2
1998,11
1999,7
2000,6
2001,5
2002,5
2003,6
2004,9
2005,2
2006,4
2007,2
2008,15
2009,5
2010,2
2011,7
2012,4
2013,3
2014,9
2015,2
2016,20
2017,2
2018,4
2019,2
2020,11
2021,2
2022,3
2023,7
2024,5
2025,6
2026,4
2027,8
2028,2
2029,13
2030,4
2031,5
2032,3
2033,4
2034,9
2035,3
2036,4
2037,5
2038,3
2039,3
2040,28
2041,6
2042,6
2043,5
2044,5
2045,6
2046,12
2047,2
2048,5
2049,2
2050,6
2051,3
2052,4
2053,12
2054,3
2055,3
2056,7
2057,5
2058,4
2059,5
2060,8
2061,10
2062,4
2063,2
2064,4
2065,13
2066,4
2067,3
2068,4
2069,6
2070,3
2071,5
2072,2
2073,9
2074,3
2075,3
2076,5
2077,2
2078,9
2079,2
2080,14
2081,5
2082,5
2083,6
2084,3
2085,6
2086,13
2087,7
2088,7
2089,7
2090,7
2091,7
2092,7
2093,12
2094,2
2095,5
2096,3
2097,3
2098,9
2099,2
2100,6
2101,2
2102,5
2103,6
2104,3
2105,3
2106,19
2107,3
2108,2
2109,4
2110,11
2111,9
2112,2
2113,10
2114,2
2115,3
2116,8
2117,2
2118,4
2119,3
2120,13
2121,4
2122,4
2123,4
2124,12
2125,2
2126,6
2127,2
2128,9
2129,4
2130,6
2131,5
2132,4
2133,13
2134,17
2135,4
2136,6
2137,4
2138,5
2139,6
2140,20
2141,2
2142,7
2143,2
2144,9
2145,5
2146,4
2147,5
2148,6
2149,2
2150,13
2151,2
2152,5
2153,3
2154,5
2155,2
2156,11
2157,4
2158,3
2159,5
2160,2
2161,24
2162,3
2163,3
2164,8
2165,3
2166,4
2167,2
2168,9
2169,2
2170,4
2171,3
2172,9
2173,3
2174,2
2175,6
2176,2
2177,3
2178,15
2179,11
2180,8
2181,2
2182,7
2183,5
2184,8
2185,5
2186,8
2187,2
2188,5
2189,11
2190,9
2191,3
2192,2
2193,7
2194,2
2195,6
2196,3
2197,3
2198,6
2199,26
2200,4
2201,4
2202,4
2203,9
2204,2
2205,7
2206,8
2207,2
2208,7
2209,2
2210,4
2211,2
2212,9
2213,2
2214,4
2215,3
2216,15
2217,4
2218,6
2219,4
2220,4
2221,7
2222,2
2223,19
2224,4
2225,4
2226,2
2227,5
2228,13
2229,2
2230,5
2231,4
2232,5
2233,4
2234,3
2235,2
2236,12
2237,2
2238,3
2239,6
2240,2
2241,11
2242,2
2243,5
2244,4
2245,3
2246,4
2247,10
2248,5
2249,5
2250,4
2251,6
2252,2
2253,15
2254,2
2255,8
2256,2
2257,9
2258,5
2259,3
2260,8
2261,3
2262,7
2263,14
2264,3
2265,4
2266,2
2267,20
2268,2
2269,5
2270,3
2271,4
2272,4
2273,2
