Point Number,Degree
0,2
1,6
2,2
3,4
4,3
5,9
6,2
7,3
8,4
9,3
10,7
11,3
12,6
13,4
14,4
15,5
16,18
17,2
18,9
19,9
20,4
21,6
22,4
23,7
24,2
25,4
26,9
27,11
28,3
29,2
30,8
31,2
32,11
33,2
34,6
35,5
36,5
37,5
38,14
39,2
40,5
41,4
42,2
43,6
44,9
45,5
46,5
47,3
48,7
49,4
50,6
51,22
52,3
53,3
54,8
55,5
56,4
57,7
58,3
59,6
60,17
61,2
62,7
63,2
64,5
65,2
66,7
67,9
68,5
69,3
70,7
71,6
72,3
73,3
74,13
75,5
76,6
77,2
78,5
79,6
80,3
81,16
82,7
83,5
84,5
85,4
86,6
87,7
88,4
89,2
90,27
91,3
92,3
93,6
94,4
95,4
96,9
97,2
98,4
99,5
100,2
101,10
102,2
103,5
104,4
105,4
106,16
107,3
108,2
109,8
110,2
111,4
112,4
113,9
114,2
115,6
116,2
117,6
118,5
119,2
120,17
121,3
122,6
123,2
124,4
125,5
126,3
127,2
128,15
129,4
130,4
131,4
132,10
133,5
134,5
135,6
136,3
137,6
138,17
139,4
140,6
141,5
142,7
143,2
144,4
145,8
146,3
147,16
148,5
149,4
150,4
151,5
152,14
153,2
154,4
155,2
156,13
157,7
158,3
159,4
160,8
161,3
162,4
163,2
164,9
165,2
166,8
167,8
168,4
169,3
170,6
171,2
172,7
173,4
174,30
175,4
176,4
177,2
178,5
179,6
180,2
181,8
182,2
183,5
184,4
185,4
186,13
187,2
188,9
189,2
190,3
191,7
192,3
193,3
194,7
195,2
196,14
197,4
198,4
199,4
200,9
201,3
202,3
203,10
204,5
205,2
206,4
207,2
208,7
209,6
210,3
211,2
212,16
213,5
214,2
215,5
216,4
217,27
218,3
219,3
220,7
221,3
222,3
223,6
224,2
225,8
226,2
227,5
228,2
229,6
230,2
231,15
232,5
233,5
234,3
235,5
236,7
237,3
238,3
239,11
240,3
241,4
242,2
243,9
244,3
245,3
246,11
247,6
248,3
249,5
250,2
251,9
252,2
253,9
254,3
255,3
256,27
257,7
258,2
259,5
260,2
261,14
262,7
263,4
264,5
265,4
266,6
267,13
268,2
269,10
270,4
271,3
272,8
273,7
274,2
275,11
276,6
277,5
278,5
279,5
280,6
281,17
282,2
283,3
284,3
285,12
286,2
287,6
288,2
289,5
290,4
291,10
292,3
293,4
294,2
295,6
296,2
297,9
298,3
299,3
300,8
301,2
302,3
303,16
304,5
305,4
306,4
307,7
308,3
309,8
310,2
311,7
312,4
313,3
314,8
315,3
316,6
317,37
318,4
319,4
320,5
321,4
322,2
323,10
324,2
325,14
326,11
327,4
328,5
329,5
330,10
331,2
332,10
333,4
334,6
335,9
336,2
337,12
338,2
339,7
340,3
341,4
342,7
343,15
344,2
345,14
346,2
347,6
348,3
349,4
350,7
351,3
352,6
353,3
354,3
355,8
356,3
357,4
358,2
359,11
360,2
361,7
362,3
363,4
364,3
365,18
366,2
367,6
368,4
369,4
370,6
371,2
372,9
373,2
374,3
375,7
376,4
377,3
378,6
379,3
380,15
381,11
382,2
383,10
384,4
385,5
386,7
387,6
388,6
389,6
390,11
391,3
392,3
393,14
394,2
395,3
396,8
397,5
398,3
399,5
400,4
401,10
402,2
403,5
404,2
405,9
406,3
407,5
408,3
409,5
410,5
411,3
412,5
413,3
414,3
415,27
416,15
417,2
418,4
419,3
420,5
421,2
422,6
423,2
424,4
425,13
426,5
427,3
428,4
429,6
430,2
431,8
432,6
433,2
434,10
435,3
436,2
437,10
438,6
439,4
440,5
441,8
442,5
443,2
444,5
445,4
446,15
447,2
448,4
449,3
450,2
451,17
452,2
453,5
454,2
455,6
456,3
457,4
458,10
459,5
460,4
461,4
462,7
463,3
464,4
465,2
466,27
467,2
468,6
469,2
470,9
471,2
472,5
473,3
474,5
475,2
476,7
477,7
478,3
479,3
480,16
481,2
482,7
483,6
484,3
485,6
486,2
487,7
488,3
489,2
490,13
491,3
492,3
493,11
494,2
495,8
496,5
497,6
498,5
499,9
500,2
501,13
502,3
503,2
504,9
505,2
506,3
507,12
508,2
509,3
