Point Number,Degree
0,3
1,2
2,4
3,3
4,2
5,5
6,3
7,2
8,14
9,5
10,2
11,3
12,4
13,6
14,2
15,7
16,2
17,5
18,2
19,6
20,2
21,25
22,26
23,18
24,9
25,2
26,28
27,2
28,15
29,4
30,2
31,5
32,22
33,2
34,7
35,4
36,5
37,2
38,8
39,3
40,5
41,2
42,12
43,3
44,4
45,2
46,27
47,2
48,18
49,2
50,9
51,6
52,6
53,2
54,9
55,3
56,5
57,10
58,5
59,8
60,2
61,19
62,4
63,3
64,2
65,8
66,4
67,5
68,5
69,24
70,3
71,3
72,8
73,4
74,6
75,2
76,7
77,5
78,2
79,21
80,6
81,4
82,2
83,9
84,3
85,4
86,2
87,9
88,14
89,5
90,5
91,2
92,6
93,4
94,33
95,4
96,3
97,3
98,8
99,6
100,6
101,2
102,8
103,2
104,8
105,2
106,18
107,2
108,6
109,2
110,4
111,4
112,10
113,4
114,4
115,4
116,7
117,3
118,3
119,8
120,2
121,10
122,3
123,3
124,6
125,4
126,3
127,5
128,2
129,31
130,10
131,2
132,4
133,8
134,2
135,10
136,4
137,3
138,7
139,2
140,11
141,2
142,8
143,3
144,4
145,4
146,2
147,18
148,13
149,3
150,3
151,12
152,3
153,4
154,3
155,6
156,4
157,2
158,16
159,9
160,7
161,3
162,6
163,5
164,6
165,21
166,4
167,2
168,4
169,24
170,2
171,5
172,5
173,2
174,9
175,45
176,3
177,3
178,4
179,10
180,2
181,5
182,5
183,4
184,13
185,7
186,4
187,4
188,7
189,5
190,19
191,4
192,3
193,5
194,2
195,24
196,2
197,4
198,3
199,28
200,5
201,4
202,4
203,9
204,2
205,4
206,3
207,5
208,2
209,28
210,3
211,2
212,10
213,2
214,7
215,5
216,6
217,6
218,4
219,3
220,9
221,17
222,3
223,3
224,6
225,2
226,5
227,3
228,2
229,12
230,3
231,3
232,6
233,3
234,5
235,2
236,10
237,4
238,2
239,7
240,2
241,4
242,3
243,9
244,2
245,13
246,7
247,4
248,6
249,5
250,6
251,2
252,10
253,3
254,3
255,7
256,2
257,3
