Point Number,Degree
0,2
1,2
2,3
3,2
4,5
5,2
6,5
7,2
8,3
9,14
10,2
11,10
12,4
13,4
14,7
15,5
16,5
17,12
18,2
19,8
20,4
21,4
22,4
23,8
24,8
25,5
26,4
27,5
28,5
29,16
30,4
31,4
32,5
33,3
34,12
35,7
36,4
37,6
38,5
39,8
40,5
41,2
42,8
43,3
44,4
45,2
46,41
47,2
48,8
49,2
50,21
51,2
52,16
53,4
54,4
55,4
56,12
57,14
58,3
59,6
60,2
61,7
62,3
63,3
64,10
65,3
66,3
67,25
68,2
69,4
70,5
71,3
72,4
73,10
74,2
75,4
76,2
77,9
78,4
79,3
80,4
81,10
82,5
83,4
84,5
85,5
86,2
87,14
88,2
89,6
90,4
91,2
92,6
93,3
94,3
95,11
96,5
97,14
98,6
99,3
100,3
101,8
102,3
103,3
104,9
105,3
106,5
107,2
108,6
109,3
110,3
111,39
112,3
113,4
114,3
115,7
116,2
117,3
118,22
119,3
120,2
121,10
122,2
123,4
124,7
125,6
126,5
127,7
128,18
129,4
130,3
131,4
132,5
133,3
134,2
135,8
136,2
137,7
138,3
139,3
140,19
141,2
142,8
143,4
144,3
145,4
146,2
147,8
148,7
149,4
150,4
151,4
152,11
153,5
154,6
155,4
156,5
157,2
158,8
159,3
160,6
161,16
162,2
163,4
164,4
165,3
166,13
167,9
168,2
169,4
170,2
171,13
172,2
173,4
174,3
175,7
176,5
177,4
178,4
179,5
180,17
181,2
182,6
183,4
184,4
185,6
186,2
187,11
188,4
189,3
190,4
191,14
192,7
193,7
194,5
195,6
196,7
197,2
198,9
199,8
200,5
201,5
202,5
203,6
204,19
205,3
206,3
207,5
208,6
209,4
210,4
211,5
212,3
213,21
214,8
215,2
216,3
217,5
218,4
219,2
220,4
221,29
222,3
223,4
224,3
225,7
226,4
227,3
228,4
229,12
230,4
231,3
232,6
233,3
234,3
235,15
236,2
237,12
238,5
239,4
240,4
241,7
242,2
243,5
244,5
245,2
246,20
247,7
248,3
249,8
250,4
251,2
252,8
253,2
254,6
255,6
256,9
257,5
258,3
259,6
260,3
261,3
262,10
263,4
264,3
265,3
266,21
267,3
268,3
269,8
270,4
271,4
272,6
273,4
274,11
275,2
276,3
277,12
278,2
279,3
280,6
281,3
282,5
283,4
284,2
285,9
286,4
287,2
288,4
289,19
290,2
291,5
292,5
293,4
294,5
295,3
296,6
297,28
298,5
299,4
300,4
301,6
302,2
303,29
304,8
305,9
306,2
307,8
308,5
309,4
310,7
311,9
312,3
313,7
314,15
315,3
316,4
317,3
318,8
319,2
320,9
321,4
322,4
323,4
324,18
325,2
326,29
327,2
328,3
329,5
330,4
331,7
332,2
333,4
334,7
335,4
336,3
337,7
338,3
339,4
340,2
341,19
342,6
343,3
344,7
345,3
346,4
347,9
348,2
349,3
350,8
351,3
352,4
353,5
354,3
355,3
356,16
357,10
358,2
359,6
360,4
361,2
362,7
363,2
364,7
365,5
366,4
367,10
368,2
369,10
370,2
371,4
372,3
373,5
374,3
375,2
376,5
