Degree,Log(Probability)
2,-1.5169145435369549
3,-1.781607097764037
4,-1.751754134614356
5,-2.9755295662364714
6,-2.570064458128307
7,-2.7131653017689805
8,-2.793208009442517
9,-4.584967478670572
10,-3.4863551900024623
11,-4.584967478670572
12,-4.179502370562408
13,-4.584967478670572
14,-3.891820298110627
16,-3.891820298110627
17,-5.278114659230518
18,-4.179502370562408
19,-4.584967478670572
22,-5.278114659230518
23,-5.278114659230518
27,-5.278114659230518
30,-5.278114659230518
31,-5.278114659230518
34,-5.278114659230518
36,-5.278114659230518
