Degree,Log(Probability)
2,-1.8925641683500207
3,-1.5283420187759054
4,-1.8337236683270872
5,-2.4186572642467996
6,-2.61648300757672
7,-3.24900556632023
8,-2.7863820443721172
9,-3.597312260588446
10,-3.597312260588446
11,-3.5172695529149096
12,-4.290459441148391
13,-4.136308761321133
14,-4.290459441148391
15,-4.136308761321133
16,-4.983606621708336
17,-4.983606621708336
18,-6.082218910376446
19,-5.389071729816501
21,-6.082218910376446
22,-4.983606621708336
24,-5.389071729816501
25,-6.082218910376446
26,-6.082218910376446
29,-5.389071729816501
30,-6.082218910376446
31,-4.983606621708336
32,-6.082218910376446
40,-6.082218910376446
49,-6.082218910376446
56,-6.082218910376446
64,-6.082218910376446
73,-6.082218910376446
