Degree,Log(Probability)
2,-1.7574213316471634
3,-1.7701603574245932
4,-1.9524819142185479
5,-1.9679861007545132
6,-2.5159512714699606
7,-2.9079933592459843
8,-2.8687726460927028
9,-3.4878118544989265
10,-3.4878118544989265
11,-3.9296446067779653
12,-4.33510971488613
13,-4.180959035058872
14,-4.740574822994295
15,-4.740574822994295
16,-5.028256895446075
17,-4.740574822994295
19,-5.43372200355424
20,-5.43372200355424
21,-6.126869184114185
22,-6.126869184114185
23,-6.126869184114185
24,-5.028256895446075
26,-6.126869184114185
29,-6.126869184114185
30,-6.126869184114185
31,-6.126869184114185
36,-6.126869184114185
38,-6.126869184114185
41,-6.126869184114185
44,-6.126869184114185
62,-6.126869184114185
