Degree,Log(Probability)
2,-1.8043066852801437
3,-1.819574157410932
4,-1.7892688079156032
5,-2.0621357945822436
6,-2.9494389895831463
7,-2.9029189739482533
8,-3.6913763343125234
9,-3.509054777518569
10,-3.7967368499703498
11,-4.048051278251256
12,-3.6913763343125234
13,-4.384523514872469
14,-4.6076670661866785
15,-5.300814246746624
16,-5.993961427306569
17,-4.202201958078514
18,-5.300814246746624
19,-5.300814246746624
20,-5.300814246746624
21,-5.993961427306569
22,-5.300814246746624
23,-5.993961427306569
24,-5.300814246746624
25,-5.300814246746624
26,-5.993961427306569
27,-4.384523514872469
28,-5.300814246746624
29,-5.300814246746624
30,-5.300814246746624
31,-5.993961427306569
33,-5.300814246746624
34,-5.300814246746624
35,-5.993961427306569
36,-5.993961427306569
37,-4.6076670661866785
39,-5.993961427306569
40,-5.993961427306569
52,-5.993961427306569
55,-5.993961427306569
56,-5.993961427306569
59,-5.993961427306569
