Degree,Log(Probability)
2,-1.5841201044498106
3,-1.717651497074333
4,-1.9183221925364844
5,-2.3002568032344546
6,-2.477937980471907
7,-3.065724645374026
8,-3.065724645374026
9,-3.758871825933971
10,-3.982015377248181
11,-3.982015377248181
12,-3.982015377248181
13,-4.675162557808126
14,-4.4520190064939165
15,-4.269697449699962
16,-4.269697449699962
17,-4.4520190064939165
18,-5.368309738368072
19,-6.061456918928017
20,-5.368309738368072
21,-5.368309738368072
22,-4.675162557808126
24,-6.061456918928017
27,-6.061456918928017
28,-5.368309738368072
29,-6.061456918928017
31,-6.061456918928017
34,-6.061456918928017
37,-6.061456918928017
42,-6.061456918928017
47,-6.061456918928017
57,-6.061456918928017
