Degree,Log(Probability)
2,-1.7970365263288988
3,-1.7812881693607596
4,-2.0689702418125404
5,-2.133508762950112
6,-2.384823191231018
7,-2.5728754227339574
8,-3.1675825304806504
9,-3.455264602932431
10,-3.375221895258895
11,-3.994261103665118
12,-3.994261103665118
13,-3.8607297110405954
14,-5.247024072160486
15,-3.6375861597263857
16,-5.247024072160486
17,-5.940171252720432
18,-4.841558964052322
19,-4.841558964052322
20,-5.940171252720432
21,-5.940171252720432
22,-5.940171252720432
24,-5.940171252720432
25,-5.940171252720432
28,-5.940171252720432
29,-5.940171252720432
30,-5.940171252720432
33,-5.940171252720432
37,-5.940171252720432
38,-5.940171252720432
110,-5.940171252720432
