Degree,Log(Probability)
2,-1.6184877479540183
3,-1.800809304747973
4,-1.9795010934913488
5,-2.3116349285139637
6,-2.25279442849103
7,-2.763620052257021
8,-2.812410216426453
9,-3.169085160365185
10,-3.4102472171820732
11,-4.709530201312334
12,-4.709530201312334
13,-3.8622323409251305
14,-4.709530201312334
16,-5.1149953094204985
17,-4.709530201312334
19,-5.1149953094204985
21,-5.808142489980444
22,-5.808142489980444
23,-5.808142489980444
25,-5.808142489980444
29,-5.1149953094204985
34,-5.808142489980444
35,-5.808142489980444
36,-5.808142489980444
