Degree,Log(Probability)
2,-1.9521928922348084
3,-1.6608410908940652
4,-1.6608410908940652
5,-2.387510963492654
6,-2.2798802993002885
7,-3.0806581440525993
8,-3.2272616182444747
9,-3.686793947622915
10,-3.8691155044168695
11,-3.3991118751711342
12,-4.225790448355602
13,-3.7738053246125447
14,-4.225790448355602
15,-4.225790448355602
16,-4.785406236291025
17,-4.562262684976815
18,-5.47855341685097
19,-6.171700597410915
20,-5.073088308742806
22,-6.171700597410915
24,-6.171700597410915
26,-5.47855341685097
27,-6.171700597410915
31,-5.47855341685097
38,-6.171700597410915
39,-6.171700597410915
115,-6.171700597410915
