Degree,Log(Probability)
2,-1.7959174793767188
3,-1.5529713007663293
4,-1.9584364088744937
5,-1.9882893720241748
6,-2.7767467323884447
7,-3.2875723561544357
8,-2.999890283702655
9,-4.098502572370764
10,-3.8753590210565547
11,-3.5388867844353418
12,-4.386184644822546
13,-4.386184644822546
15,-3.5388867844353418
17,-4.791649752930709
18,-4.386184644822546
19,-5.484796933490655
20,-4.791649752930709
21,-4.386184644822546
22,-5.484796933490655
25,-5.484796933490655
27,-4.791649752930709
29,-5.484796933490655
31,-5.484796933490655
37,-5.484796933490655
