Degree,Log(Probability)
2,-1.6465774593835572
3,-1.8397686884144158
4,-1.8901995420413076
5,-2.4242820279715653
6,-2.3952944910983134
7,-2.731766727719526
8,-3.0602707946915624
9,-2.906120114864304
10,-3.871201010907891
11,-3.648057459593681
12,-3.648057459593681
13,-4.852030263919617
14,-4.564348191467836
15,-4.1588830833596715
17,-5.950642552587727
18,-4.564348191467836
19,-5.950642552587727
20,-5.2574953720277815
23,-5.2574953720277815
24,-5.950642552587727
25,-5.950642552587727
28,-5.950642552587727
29,-5.950642552587727
44,-5.950642552587727
49,-5.950642552587727
73,-5.950642552587727
