Degree,Log(Probability)
2,-1.709521370991083
3,-1.791759469228055
4,-1.9972034434428638
5,-2.1484344131667874
6,-2.3266826445731064
7,-2.744417845273085
8,-3.332204510175204
9,-3.475305353815877
10,-3.8430301339411947
11,-3.960813169597578
12,-4.0943445622221
13,-5.3471075307174685
14,-4.430816798843313
15,-4.248495242049359
16,-4.941642422609305
17,-4.248495242049359
18,-6.040254711277414
19,-5.3471075307174685
20,-4.653960350157523
21,-4.430816798843313
22,-6.040254711277414
25,-4.941642422609305
27,-5.3471075307174685
28,-5.3471075307174685
30,-6.040254711277414
31,-5.3471075307174685
39,-6.040254711277414
44,-6.040254711277414
58,-6.040254711277414
