Degree,Log(Probability)
2,-1.5955488002734333
3,-1.7573918257238472
4,-1.9183221925364844
5,-2.3978952727983707
6,-2.5649493574615367
7,-2.6274697144428707
8,-3.228243574871801
9,-3.4965075614664802
10,-3.8642323415917974
11,-3.8642323415917974
12,-3.353406717825807
13,-4.4520190064939165
14,-4.4520190064939165
15,-4.962844630259907
16,-4.962844630259907
17,-6.061456918928017
18,-4.4520190064939165
19,-6.061456918928017
20,-5.368309738368072
21,-5.368309738368072
23,-6.061456918928017
24,-6.061456918928017
26,-5.368309738368072
27,-5.368309738368072
29,-6.061456918928017
33,-5.368309738368072
36,-6.061456918928017
38,-6.061456918928017
48,-6.061456918928017
