Degree,Log(Probability)
2,-1.6754459415510314
3,-1.7486493455743266
4,-1.9437099281457109
5,-2.206074192613202
6,-2.38042757975798
7,-2.6523612952416213
8,-3.4790398684260895
9,-3.4790398684260895
10,-3.4790398684260895
11,-3.8155121050473024
12,-4.038655656361512
13,-5.019484909373238
14,-4.038655656361512
15,-3.8155121050473024
16,-5.424950017481403
17,-5.019484909373238
18,-5.019484909373238
19,-6.118097198041348
22,-6.118097198041348
23,-5.424950017481403
25,-6.118097198041348
30,-6.118097198041348
31,-5.424950017481403
33,-6.118097198041348
34,-6.118097198041348
40,-6.118097198041348
66,-6.118097198041348
