Degree,Log(Probability)
2,-1.5735059032080372
3,-1.8417698898027164
4,-1.8417698898027164
5,-2.4971767423798146
6,-2.6149597780361984
7,-2.7019711550258276
8,-3.0204248861443626
9,-2.9598002643279275
10,-4.183575695950044
11,-3.8471034593288302
12,-3.3081069585961433
13,-4.694401319716034
14,-5.099866427824199
15,-5.099866427824199
16,-4.183575695950044
17,-5.099866427824199
19,-5.793013608384143
20,-5.099866427824199
21,-5.793013608384143
22,-5.793013608384143
23,-5.099866427824199
24,-5.099866427824199
26,-5.793013608384143
40,-5.793013608384143
56,-5.793013608384143
