Degree,Log(Probability)
2,-1.87285536288625
3,-1.7688656493622024
4,-1.988927534139004
5,-2.0361804189895496
6,-2.762117422372486
7,-3.072272350676325
8,-2.666807242568161
9,-2.867477938030312
10,-3.7654195312362706
11,-3.330101459978425
12,-3.9660902266984217
13,-5.064702515366531
14,-3.9660902266984217
15,-4.7770204429147505
16,-4.371555334806586
17,-5.470167623474696
18,-4.7770204429147505
19,-6.163314804034641
20,-5.064702515366531
21,-5.064702515366531
22,-5.470167623474696
27,-6.163314804034641
28,-6.163314804034641
29,-6.163314804034641
30,-6.163314804034641
38,-6.163314804034641
39,-6.163314804034641
62,-6.163314804034641
71,-6.163314804034641
