Degree,Log(Probability)
2,-1.8419915947143883
3,-1.6446321605558931
4,-1.6904416965871873
5,-2.111655161663491
6,-2.6712709495989135
7,-3.076736057707078
8,-3.1412745788446492
9,-3.364418130158859
10,-4.239886867512759
11,-3.903414630891546
12,-3.6521002026106397
13,-4.239886867512759
14,-5.156177599386914
15,-5.156177599386914
16,-5.849324779946859
17,-5.156177599386914
18,-4.750712491278749
20,-4.750712491278749
21,-5.849324779946859
28,-5.849324779946859
29,-5.156177599386914
31,-5.849324779946859
32,-4.750712491278749
35,-5.849324779946859
36,-5.156177599386914
38,-5.849324779946859
42,-5.849324779946859
