Degree,Log(Probability)
2,-1.620695066958735
3,-1.740839378800798
4,-2.412933150162911
5,-2.0646264558946954
6,-2.5464645427874335
7,-2.372111155642656
8,-3.1060803307228566
9,-3.1930917077124863
10,-3.288401887516811
11,-4.492374691842747
12,-3.7992275112828016
13,-4.204692619390966
14,-4.897839799950911
15,-5.5909869805108565
16,-4.492374691842747
17,-5.5909869805108565
20,-4.897839799950911
21,-4.897839799950911
22,-5.5909869805108565
23,-5.5909869805108565
24,-5.5909869805108565
26,-4.897839799950911
27,-5.5909869805108565
32,-5.5909869805108565
