Degree,Log(Probability)
2,-1.7819071727850433
3,-1.842531794601478
4,-1.827027608065513
5,-2.2402147622675876
6,-2.3904969653169257
7,-2.9103724246028344
8,-3.228826155721369
9,-3.005682604407159
10,-3.804190300624931
11,-3.698829784967104
12,-3.9219733362813143
13,-4.61512051684126
14,-4.055504728905837
15,-5.308267697401205
16,-4.39197696552705
17,-5.308267697401205
18,-4.61512051684126
19,-4.61512051684126
20,-5.308267697401205
22,-5.308267697401205
23,-5.308267697401205
24,-6.0014148779611505
25,-5.308267697401205
29,-6.0014148779611505
31,-6.0014148779611505
34,-6.0014148779611505
36,-6.0014148779611505
59,-6.0014148779611505
