Degree,Log(Probability)
2,-1.7317621606496816
3,-1.8331146549099688
4,-2.023468383401188
5,-1.873936649430224
6,-2.624242243830118
7,-2.8925062304247975
8,-3.0595603150879636
9,-3.0595603150879636
10,-3.6656961186582793
11,-3.6656961186582793
12,-3.6656961186582793
13,-5.05199047977817
14,-5.457455587886334
15,-4.358843299218225
16,-4.541164856012179
17,-5.457455587886334
19,-4.541164856012179
20,-6.150602768446279
21,-5.05199047977817
22,-6.150602768446279
23,-6.150602768446279
24,-6.150602768446279
25,-5.457455587886334
29,-5.457455587886334
37,-6.150602768446279
51,-6.150602768446279
53,-6.150602768446279
