Degree,Log(Probability)
2,-1.754854912292604
3,-1.8222961930881367
4,-1.9999773703255892
5,-2.2512917986064953
6,-2.325399770760217
7,-2.810907586541918
8,-3.6375861597263857
9,-3.1856010359833284
10,-3.791736839553644
11,-4.484884020113589
12,-4.197201947661808
13,-5.583496308781699
14,-3.9740583963475986
15,-4.484884020113589
16,-4.484884020113589
17,-4.890349128221754
18,-4.890349128221754
20,-5.583496308781699
21,-4.890349128221754
22,-4.484884020113589
23,-4.890349128221754
24,-4.890349128221754
25,-5.583496308781699
26,-4.890349128221754
27,-5.583496308781699
30,-5.583496308781699
31,-4.484884020113589
32,-5.583496308781699
34,-5.583496308781699
37,-5.583496308781699
38,-5.583496308781699
40,-5.583496308781699
57,-5.583496308781699
