Degree,Log(Probability)
2,-1.7416350820454864
3,-1.7686637544334056
4,-1.7964433185404813
5,-2.208975593871738
6,-2.801026657560315
7,-2.691827365595323
8,-3.351072994479587
9,-3.1146842164153563
10,-3.756538102587751
11,-3.8618986182455775
12,-3.8618986182455775
13,-4.672828834461907
14,-4.267363726353742
15,-4.9605109069136875
16,-4.449685283147696
17,-4.672828834461907
18,-6.059123195581797
19,-4.9605109069136875
20,-4.449685283147696
22,-6.059123195581797
23,-5.365976015021851
24,-6.059123195581797
25,-6.059123195581797
26,-6.059123195581797
27,-6.059123195581797
29,-6.059123195581797
31,-6.059123195581797
33,-6.059123195581797
39,-6.059123195581797
60,-6.059123195581797
64,-6.059123195581797
65,-6.059123195581797
