Degree,Log(Probability)
2,-1.6830642276787753
3,-1.7772514427384765
4,-1.89503447839486
5,-2.220456878829488
6,-2.434030979127547
7,-2.9136040593894332
8,-3.686793947622915
9,-3.2272616182444747
10,-3.338487253354699
11,-3.5326432677956565
12,-3.7738053246125447
13,-3.974476020074696
14,-4.785406236291025
15,-5.073088308742806
16,-4.37994112818286
17,-5.073088308742806
18,-5.073088308742806
19,-5.073088308742806
20,-6.171700597410915
21,-5.47855341685097
22,-6.171700597410915
23,-6.171700597410915
24,-6.171700597410915
25,-6.171700597410915
27,-6.171700597410915
33,-5.47855341685097
39,-6.171700597410915
46,-6.171700597410915
56,-6.171700597410915
