Degree,Log(Probability)
2,-1.8226775086313651
3,-1.8226775086313651
4,-2.0494508279961536
5,-2.1855830023207337
6,-2.6227968087434785
7,-2.560276451762144
8,-2.878730182880679
9,-3.112345034062184
10,-3.4918346557670876
11,-5.363636832668679
12,-3.5718773634406245
13,-4.265024544000569
14,-3.8595594358924052
15,-4.670489652108734
16,-4.447346100794524
17,-4.447346100794524
18,-4.958171724560515
19,-4.670489652108734
20,-6.056784013228625
21,-6.056784013228625
22,-4.958171724560515
23,-6.056784013228625
24,-6.056784013228625
29,-5.363636832668679
30,-6.056784013228625
33,-6.056784013228625
36,-6.056784013228625
53,-6.056784013228625
55,-6.056784013228625
97,-6.056784013228625
104,-6.056784013228625
