Degree,Log(Probability)
2,-1.7940716089864346
3,-1.7400043877161588
4,-1.822242485953131
5,-2.3330681097191213
6,-2.433151568276104
7,-2.8926838976545444
8,-2.93524351207334
9,-3.4316803983872313
10,-3.4316803983872313
11,-3.768152635008444
12,-3.768152635008444
13,-4.124827578947176
14,-4.461299815568389
15,-4.684443366882599
16,-5.377590547442544
17,-5.377590547442544
18,-5.377590547442544
19,-4.97212543933438
20,-4.684443366882599
21,-6.07073772800249
25,-5.377590547442544
31,-6.07073772800249
32,-6.07073772800249
38,-6.07073772800249
39,-6.07073772800249
41,-6.07073772800249
42,-6.07073772800249
46,-6.07073772800249
50,-6.07073772800249
