Degree,Log(Probability)
2,-1.5845145039816435
3,-1.6480279097039694
4,-2.1213156141508946
5,-2.1753828354211704
6,-2.580847943529335
7,-2.9863130516374996
8,-2.868530015981116
9,-3.8129916248219673
10,-3.561677196541061
11,-3.8129916248219673
12,-3.6794602321974446
13,-4.37260741275739
14,-3.967142304649226
15,-4.660289485209171
16,-5.065754593317335
17,-5.75890177387728
19,-5.75890177387728
20,-5.065754593317335
22,-5.75890177387728
24,-5.75890177387728
26,-5.75890177387728
27,-5.75890177387728
29,-5.75890177387728
30,-5.75890177387728
33,-5.065754593317335
38,-5.75890177387728
