Degree,Log(Probability)
2,-2.091389115100954
3,-1.7118994933960503
4,-1.7941375916330224
5,-2.304963215399013
6,-2.6086456291972353
7,-2.8237570088141806
8,-2.907138617753232
9,-3.5577261838943812
10,-3.477683476220845
11,-3.9631912920025454
12,-3.3345826325801715
13,-4.096722684627068
14,-3.9631912920025454
15,-4.250873364454327
16,-4.944020545014272
17,-4.433194921248281
18,-6.042632833682381
20,-4.433194921248281
21,-5.349485653122436
22,-4.65633847256249
23,-6.042632833682381
25,-4.944020545014272
27,-6.042632833682381
32,-6.042632833682381
33,-6.042632833682381
36,-6.042632833682381
38,-6.042632833682381
39,-6.042632833682381
52,-6.042632833682381
56,-6.042632833682381
158,-6.042632833682381
