Degree,Log(Probability)
2,-1.7586986069671668
3,-1.580450375560848
4,-1.9459101490553135
5,-2.2735975561207935
6,-2.5278316945050343
7,-2.907321316209938
8,-3.120895416507997
9,-3.074375400873104
10,-4.373658385003365
11,-3.6805112044434196
12,-4.77912349311153
13,-4.219507705176107
14,-4.55597994179732
15,-4.085976312551584
16,-6.16541785423142
17,-4.77912349311153
18,-5.06680556556331
19,-4.77912349311153
20,-6.16541785423142
21,-4.77912349311153
23,-6.16541785423142
24,-4.77912349311153
29,-6.16541785423142
30,-6.16541785423142
34,-6.16541785423142
35,-5.472270673671475
40,-6.16541785423142
44,-6.16541785423142
46,-6.16541785423142
