Degree,Log(Probability)
2,-1.744691958370069
3,-1.615480226890063
4,-1.816150922352214
5,-2.7140925155581725
6,-2.8094026953624978
7,-2.627081138568543
8,-3.5025498759224427
9,-3.0325462466767075
10,-4.013375499688434
11,-3.16607763930123
12,-3.7256934272366524
13,-5.111987788356543
14,-4.418840607796598
15,-5.111987788356543
16,-5.111987788356543
17,-3.7256934272366524
18,-4.418840607796598
19,-5.111987788356543
22,-5.111987788356543
23,-5.111987788356543
28,-4.418840607796598
39,-5.111987788356543
