Degree,Log(Probability)
2,-2.2388305781686832
3,-1.8531680973566984
4,-1.8333654700605189
5,-2.0763116486709086
6,-2.2994551999851183
7,-2.6741486494265287
8,-2.7694588292308535
9,-3.462606009790799
10,-3.462606009790799
11,-3.367295829986474
12,-4.378896741664954
13,-3.8192809537295314
14,-4.155753190350744
15,-4.155753190350744
16,-5.765191102784844
17,-5.072043922224899
19,-5.072043922224899
20,-5.765191102784844
21,-5.072043922224899
28,-5.765191102784844
33,-5.765191102784844
34,-5.765191102784844
35,-5.765191102784844
37,-5.765191102784844
52,-5.765191102784844
56,-5.765191102784844
57,-5.765191102784844
87,-5.765191102784844
98,-5.765191102784844
