Degree,Log(Probability)
2,-1.7214429708105952
3,-1.6850753266397205
4,-1.9262373834566084
5,-2.7146947438208784
6,-2.3092296357127142
7,-2.7146947438208784
8,-3.6309854756950335
9,-2.9378382951350885
10,-4.324132656254979
11,-4.324132656254979
12,-4.324132656254979
13,-5.017279836814924
14,-5.017279836814924
15,-3.9186675481468147
16,-4.324132656254979
17,-4.324132656254979
18,-5.017279836814924
19,-5.017279836814924
20,-5.017279836814924
21,-5.017279836814924
22,-4.324132656254979
23,-4.324132656254979
24,-5.017279836814924
27,-5.017279836814924
32,-5.017279836814924
47,-5.017279836814924
