Degree,Log(Probability)
2,-1.7609878105613013
3,-1.7480844057253935
4,-2.0794415416798357
5,-2.367123614131617
6,-2.4159137783010487
7,-2.8859174075467844
8,-3.0137507790566693
9,-3.7068979596166147
10,-3.109060958860994
11,-3.619886582626985
12,-4.02535169073515
13,-3.8022081394209395
14,-5.4116460518550396
15,-4.718498871295094
16,-3.7068979596166147
17,-6.104793232414985
18,-6.104793232414985
19,-5.006180943746876
20,-6.104793232414985
21,-5.006180943746876
22,-6.104793232414985
23,-6.104793232414985
24,-5.4116460518550396
25,-6.104793232414985
26,-6.104793232414985
27,-5.4116460518550396
28,-5.006180943746876
29,-6.104793232414985
35,-5.4116460518550396
39,-6.104793232414985
42,-5.4116460518550396
44,-6.104793232414985
45,-6.104793232414985
46,-6.104793232414985
142,-6.104793232414985
