Degree,Log(Probability)
2,-1.8294997972109022
3,-1.673153726820208
4,-1.9434440565601199
5,-2.1120667689959127
6,-2.392969154462315
7,-2.912844613748223
8,-3.295836866004329
9,-3.6059917943081685
10,-3.8066624897703196
11,-4.212127597878484
12,-3.6059917943081685
13,-3.518980417318539
14,-4.394449154672439
15,-4.617592705986649
16,-4.90527477843843
17,-4.90527477843843
18,-4.90527477843843
19,-4.617592705986649
21,-6.003887067106539
22,-4.90527477843843
23,-6.003887067106539
26,-6.003887067106539
30,-6.003887067106539
35,-5.310739886546594
37,-6.003887067106539
50,-6.003887067106539
58,-6.003887067106539
