Degree,Log(Probability)
2,-1.6723517378446697
3,-1.6854238194120224
4,-2.2784875414149854
5,-2.209494669928034
6,-2.46080909820894
7,-2.7203202936940243
8,-3.377099830083095
9,-3.4512078022368167
10,-3.2435684374585723
11,-3.9367156180185177
12,-3.8189325823621343
13,-4.629862798578463
14,-4.917544871030244
15,-4.917544871030244
16,-3.9367156180185177
17,-5.3230099791384085
18,-4.629862798578463
19,-4.917544871030244
20,-4.406719247264253
21,-5.3230099791384085
22,-4.917544871030244
23,-5.3230099791384085
26,-5.3230099791384085
27,-6.016157159698354
30,-6.016157159698354
33,-6.016157159698354
45,-6.016157159698354
55,-6.016157159698354
62,-6.016157159698354
79,-6.016157159698354
