Degree,Log(Probability)
2,-1.6999519199749322
3,-1.9143617913203874
4,-1.665465743903763
5,-2.4107986776342782
6,-2.4849066497880004
7,-2.9704144655697013
8,-3.1780538303479458
9,-3.545778610473263
10,-3.1039458581942236
11,-3.797093038754169
12,-3.797093038754169
13,-5.7430031878094825
14,-4.356708826689592
15,-3.797093038754169
16,-5.7430031878094825
17,-4.6443908991413725
18,-5.7430031878094825
19,-4.133565275375382
20,-5.049856007249537
25,-5.7430031878094825
28,-5.7430031878094825
29,-5.7430031878094825
34,-5.7430031878094825
40,-5.7430031878094825
50,-5.7430031878094825
