Degree,Log(Probability)
2,-1.865371286571301
3,-1.4325072042750222
4,-1.9753721817856296
5,-2.153053359023082
6,-2.645529844120876
7,-3.0975149678639333
8,-3.5393477201429726
9,-3.657130755799356
10,-3.7906621484238787
11,-4.350277936359301
12,-3.9448128282511368
13,-4.127134385045092
14,-3.7906621484238787
15,-3.9448128282511368
16,-5.043425116919247
17,-4.637960008811082
18,-4.637960008811082
19,-5.043425116919247
20,-5.736572297479192
21,-5.043425116919247
24,-5.736572297479192
26,-5.736572297479192
31,-5.043425116919247
34,-5.736572297479192
35,-5.736572297479192
37,-5.736572297479192
38,-5.736572297479192
