Degree,Log(Probability)
2,-1.7376922479577792
3,-1.4766784225881597
4,-2.0918640616783932
5,-2.4485390056171257
6,-2.169825603148105
7,-3.0726933146901194
8,-3.834833366737016
9,-3.4781584227982836
10,-3.9889840465642745
11,-3.7013019741124937
12,-3.834833366737016
13,-4.394449154672439
14,-4.68213122712422
15,-3.9889840465642745
16,-4.171305603358229
17,-4.394449154672439
18,-4.68213122712422
21,-4.68213122712422
22,-5.780743515792329
27,-5.0875963352323845
31,-5.780743515792329
33,-5.0875963352323845
55,-5.780743515792329
