Point Number,Degree
0,2
1,7
2,8
3,4
4,3
5,6
6,2
7,11
8,2
9,4
10,2
11,5
12,2
13,8
14,3
15,3
16,12
17,2
18,8
19,5
20,5
21,4
22,7
23,3
24,7
25,37
26,3
27,7
28,2
29,4
30,3
31,7
32,2
33,5
34,2
35,13
36,5
37,5
38,5
39,9
40,4
41,5
42,6
43,14
44,7
45,7
46,4
47,5
48,6
49,7
50,3
51,2
52,31
53,9
54,4
55,4
56,9
57,4
58,5
59,7
60,6
61,3
62,3
63,8
64,16
65,4
66,4
67,4
68,7
69,2
70,6
71,2
72,15
73,11
74,2
75,5
76,2
77,4
78,9
79,9
80,4
81,4
82,5
83,3
84,17
85,2
86,6
87,3
88,6
89,4
90,2
91,6
92,8
93,16
94,2
95,3
96,5
97,3
98,4
99,4
100,17
101,4
102,5
103,4
104,5
105,7
106,2
107,7
108,3
109,3
110,10
111,2
112,18
113,3
114,3
115,8
116,5
117,3
118,5
119,2
120,8
121,2
122,15
123,4
124,6
125,3
126,6
127,4
128,2
129,7
130,21
131,4
132,4
133,4
134,10
135,3
136,4
137,3
138,6
139,6
140,5
141,2
142,14
143,4
144,2
145,4
146,4
147,9
148,2
149,3
150,5
151,2
152,3
153,9
154,2
155,4
156,3
157,11
158,2
159,5
160,4
161,5
162,2
163,11
164,2
165,21
166,2
167,6
168,4
169,5
170,2
171,7
172,3
173,8
174,2
175,10
176,3
177,3
178,4
179,4
180,3
181,2
182,12
183,4
184,4
185,5
186,4
187,2
188,12
189,2
190,4
191,3
192,12
193,2
194,6
195,5
196,5
197,5
198,22
199,2
200,4
201,3
202,9
203,5
204,4
205,5
206,3
207,7
208,9
209,4
210,4
211,4
212,14
213,4
214,5
215,5
216,3
217,7
218,2
219,13
220,5
221,2
222,4
223,6
224,3
225,4
226,14
227,4
228,4
229,4
230,7
231,3
232,9
233,3
234,3
235,8
236,2
237,4
238,3
239,5
240,27
241,3
242,3
243,9
244,6
245,7
246,4
247,6
248,7
249,12
250,5
251,8
252,6
253,2
254,6
255,2
256,7
257,12
258,4
259,3
260,5
261,9
262,2
263,28
264,5
265,5
266,5
267,5
268,8
269,3
270,4
271,9
272,5
273,5
274,2
275,6
276,8
277,6
278,3
279,3
280,8
281,5
282,2
283,8
284,3
285,2
286,22
287,4
288,4
289,4
290,9
291,4
292,6
293,3
294,3
295,10
296,2
297,4
298,2
299,11
300,6
301,2
302,4
303,2
304,5
305,6
306,6
307,3
308,5
309,3
310,8
311,2
312,24
313,2
314,5
315,4
316,3
317,4
318,14
319,3
320,4
321,3
322,9
323,2
324,4
325,2
326,9
327,3
328,3
329,6
330,13
331,4
332,4
333,3
334,10
335,6
336,3
337,6
338,7
339,3
340,8
341,17
342,2
343,6
344,5
345,6
346,4
347,6
348,30
349,2
350,5
351,3
352,9
353,3
354,4
355,3
356,10
357,3
358,5
359,5
360,8
361,4
362,3
363,5
364,15
365,3
366,6
367,3
368,4
369,4
370,24
371,6
372,2
373,7
374,2
375,7
376,4
377,3
378,4
379,9
380,2
381,9
382,2
383,4
384,2
385,5
386,20
387,3
388,3
389,6
390,2
391,4
392,7
393,6
394,3
395,3
396,9
397,3
398,3
399,9
400,5
401,2
402,3
403,5
404,4
405,16
406,2
407,4
408,3
409,4
410,11
411,2
412,4
413,6
414,2
415,4
416,3
417,16
418,2
419,9
420,2
421,8
422,4
423,7
424,5
425,5
426,6
427,9
428,12
429,3
430,3
431,5
432,15
433,6
434,3
435,6
436,3
437,8
438,2
439,5
440,5
441,17
442,7
443,4
444,3
445,8
446,2
447,6
448,2
449,12
450,22
451,4
452,5
453,3
454,6
455,2
456,9
457,2
458,7
459,5
460,6
461,2
462,6
463,7
464,2
465,12
466,3
467,3
468,12
469,2
470,14
471,2
472,10
473,7
474,8
475,4
476,10
477,7
478,6
479,4
480,8
481,12
482,10
483,13
484,7
485,2
486,4
487,4
488,2
489,8
490,2
491,5
492,2
493,5
494,2
495,12
496,2
497,6
498,6
499,2
500,5
501,3
502,4
503,9
504,4
505,2
506,4
507,21
508,2
509,8
510,4
511,5
512,4
513,6
514,9
515,4
516,3
517,5
518,20
519,3
520,6
521,5
522,6
523,3
524,6
525,11
526,3
527,5
528,2
529,11
530,3
531,3
532,4
533,7
534,3
535,4
536,4
537,8
538,3
539,2
540,12
541,2
542,6
543,2
544,5
545,4
546,12
547,4
548,3
549,4
550,5
551,5
552,3
553,3
554,10
555,3
556,4
557,4
558,3
559,27
560,5
561,5
562,3
563,5
564,9
565,3
566,5
567,4
568,9
569,4
570,4
571,5
572,15
573,3
574,3
575,5
576,5
577,3
578,3
579,11
580,4
581,4
582,4
583,9
584,3
585,3
586,12
587,4
588,3
589,6
590,3
591,5
592,2
