Point Number,Degree
0,2
1,2
2,7
3,4
4,3
5,2
6,7
7,9
8,8
9,3
10,5
11,4
12,7
13,6
14,2
15,11
16,3
17,2
18,5
19,6
20,4
21,4
22,4
23,22
24,3
25,3
26,14
27,2
28,5
29,3
30,4
31,12
32,6
33,3
34,3
35,6
36,5
37,2
38,6
39,8
40,3
41,3
42,12
43,5
44,3
45,4
46,7
47,2
48,4
49,5
50,2
51,25
52,2
53,6
54,4
55,4
56,5
57,23
58,2
59,8
60,4
61,5
62,2
63,19
64,2
65,4
66,7
67,5
68,5
69,6
70,8
71,2
72,20
73,7
74,4
75,5
76,4
77,9
78,2
79,7
80,4
81,4
82,4
83,10
84,19
85,3
86,4
87,4
88,4
89,2
90,9
91,3
92,4
93,15
94,14
95,5
96,4
97,2
98,10
99,2
100,11
101,6
102,3
103,5
104,5
105,9
106,4
107,15
108,3
109,3
110,7
111,3
112,3
113,15
114,3
115,3
116,24
117,9
118,3
119,8
120,2
121,8
122,6
123,12
124,2
125,5
126,3
127,10
128,2
129,22
130,2
131,5
132,2
133,17
134,5
135,4
136,5
137,2
138,6
139,34
140,4
141,3
142,4
143,6
144,3
145,3
146,14
147,6
148,2
149,5
150,6
151,6
152,5
153,6
154,3
155,8
156,13
157,4
158,3
159,4
160,7
161,4
162,3
163,5
164,2
165,14
166,4
167,3
168,4
169,13
170,6
171,6
172,3
173,5
174,8
175,8
176,7
177,5
178,5
179,5
180,7
181,11
182,3
183,3
184,22
185,3
186,3
187,8
188,2
189,4
190,7
191,2
192,11
193,5
194,3
195,7
196,5
197,5
198,6
199,15
200,2
201,6
202,5
203,6
204,3
205,7
206,38
207,4
208,5
209,4
210,5
211,9
212,3
213,2
214,12
215,3
216,3
217,12
218,2
219,3
220,7
221,7
222,5
223,8
224,9
225,8
226,16
227,6
228,5
229,4
230,7
231,2
232,8
233,2
234,16
235,4
236,4
237,5
238,3
239,9
240,5
241,4
242,5
243,7
244,2
245,21
246,10
247,4
248,4
249,5
250,11
251,4
252,4
253,8
254,10
255,4
256,6
257,6
258,2
259,12
260,4
261,3
262,10
263,2
264,27
265,2
266,4
267,5
268,3
269,4
270,7
271,3
272,6
273,5
274,3
275,4
276,6
277,2
278,19
279,9
280,7
281,5
282,3
283,8
284,3
285,7
286,10
287,2
288,7
289,11
290,2
291,6
292,5
293,5
294,5
295,17
296,4
297,3
298,7
299,3
300,6
301,3
302,4
303,11
304,2
305,9
306,3
307,3
308,24
309,2
310,8
311,2
312,6
313,3
314,3
315,9
316,5
317,2
318,8
319,3
320,5
321,2
322,14
323,3
324,3
325,8
326,3
327,3
328,7
329,8
330,2
331,5
332,3
333,3
334,31
335,2
336,5
337,3
338,6
339,4
340,6
341,3
342,3
343,11
344,2
345,6
346,4
347,4
348,5
349,9
350,5
351,2
352,4
353,3
354,11
355,2
356,6
357,4
358,2
359,5
360,7
361,2
362,3
363,11
364,4
365,7
366,4
367,3
368,4
369,10
370,4
371,5
372,2
373,8
374,4
375,4
376,5
377,21
378,3
379,4
380,3
381,13
382,5
383,11
384,2
385,6
386,9
387,7
388,9
389,3
390,7
391,14
392,4
393,3
394,10
395,34
396,5
397,3
398,4
399,8
400,4
401,5
402,3
403,6
404,2
405,12
406,7
407,3
408,6
409,6
410,2
411,12
412,5
413,4
414,5
415,4
416,20
417,2
418,11
419,2
420,10
421,3
422,3
423,10
424,2
425,7
426,6
427,10
428,3
429,3
430,8
431,3
432,3
433,13
434,2
435,6
436,4
437,4
438,7
439,3
440,3
441,18
442,2
443,3
444,8
445,4
446,3
447,4
448,7
449,6
450,3
451,3
452,8
453,13
454,2
455,3
456,6
457,3
458,2
459,6
460,4
461,19
462,2
463,3
464,5
465,5
466,5
467,6
468,4
469,5
470,8
471,14
472,2
473,5
474,2
475,6
476,6
477,4
478,4
479,6
480,16
481,6
482,6
483,3
484,3
485,7
486,3
487,2
488,10
489,3
490,4
491,5
492,13
493,2
494,5
495,4
496,2
497,8
498,4
499,4
500,4
501,17
502,2
503,7
504,3
505,4
506,2
507,6
508,4
509,7
510,3
511,2
512,6
513,3
514,3
515,13
516,8
517,2
518,4
519,7
520,5
521,7
522,3
523,7
524,11
525,5
526,4
527,4
528,6
529,2
530,34
531,3
532,3
533,7
534,6
535,3
536,6
537,2
538,7
539,12
540,2
541,5
542,2
543,4
544,14
545,5
