Log(Degree),Log(Probability)
0.6931471805599453,-1.701375407759786
1.0986122886681098,-1.5632250692789689
1.3862943611198906,-2.3581549441488563
1.6094379124341003,-2.0527732945976744
1.791759469228055,-2.3581549441488563
1.9459101490553132,-2.917770732084279
2.0794415416798357,-3.898599985096005
2.1972245773362196,-3.898599985096005
2.302585092994046,-3.0513021247088017
2.3978952727983707,-4.304065093204169
2.4849066497880004,-3.6109179126442243
2.5649493574615367,-3.898599985096005
2.6390573296152584,-4.304065093204169
2.70805020110221,-3.898599985096005
2.772588722239781,-4.997212273764115
2.995732273553991,-4.304065093204169
3.044522437723423,-4.997212273764115
3.091042453358316,-4.997212273764115
3.1780538303479458,-4.304065093204169
3.5263605246161616,-4.997212273764115
