Log(Degree),Log(Probability)
0.6931471805599453,-1.5169145435369549
1.0986122886681098,-1.781607097764037
1.3862943611198906,-1.751754134614356
1.6094379124341003,-2.9755295662364714
1.791759469228055,-2.570064458128307
1.9459101490553132,-2.7131653017689805
2.0794415416798357,-2.793208009442517
2.1972245773362196,-4.584967478670572
2.302585092994046,-3.4863551900024623
2.3978952727983707,-4.584967478670572
2.4849066497880004,-4.179502370562408
2.5649493574615367,-4.584967478670572
2.6390573296152584,-3.891820298110627
2.772588722239781,-3.891820298110627
2.833213344056216,-5.278114659230518
2.8903717578961645,-4.179502370562408
2.9444389791664403,-4.584967478670572
3.091042453358316,-5.278114659230518
3.1354942159291497,-5.278114659230518
3.295836866004329,-5.278114659230518
3.4011973816621555,-5.278114659230518
3.4339872044851463,-5.278114659230518
3.5263605246161616,-5.278114659230518
3.58351893845611,-5.278114659230518
