Log(Degree),Log(Probability)
0.6931471805599453,-1.6999519199749322
1.0986122886681098,-1.9143617913203874
1.3862943611198906,-1.665465743903763
1.6094379124341003,-2.4107986776342782
1.791759469228055,-2.4849066497880004
1.9459101490553132,-2.9704144655697013
2.0794415416798357,-3.1780538303479458
2.1972245773362196,-3.545778610473263
2.302585092994046,-3.1039458581942236
2.3978952727983707,-3.797093038754169
2.4849066497880004,-3.797093038754169
2.5649493574615367,-5.7430031878094825
2.6390573296152584,-4.356708826689592
2.70805020110221,-3.797093038754169
2.772588722239781,-5.7430031878094825
2.833213344056216,-4.6443908991413725
2.8903717578961645,-5.7430031878094825
2.9444389791664403,-4.133565275375382
2.995732273553991,-5.049856007249537
3.2188758248682006,-5.7430031878094825
3.332204510175204,-5.7430031878094825
3.367295829986474,-5.7430031878094825
3.5263605246161616,-5.7430031878094825
3.6888794541139363,-5.7430031878094825
3.912023005428146,-5.7430031878094825
