Log(Degree),Log(Probability)
0.6931471805599453,-1.7025283355001122
1.0986122886681098,-1.6549002865108577
1.3862943611198906,-2.158003864182938
1.6094379124341003,-2.048804572217946
1.791759469228055,-2.8511510447428834
1.9459101490553132,-2.643511679964639
2.0794415416798357,-2.9311937524164198
2.1972245773362196,-3.624340932976365
2.302585092994046,-3.3366588605245844
2.3978952727983707,-3.624340932976365
2.4849066497880004,-3.624340932976365
2.5649493574615367,-4.722953221644475
2.6390573296152584,-3.624340932976365
2.70805020110221,-4.722953221644475
2.833213344056216,-5.41610040220442
2.8903717578961645,-5.41610040220442
2.9444389791664403,-5.41610040220442
2.995732273553991,-5.41610040220442
3.091042453358316,-4.722953221644475
3.332204510175204,-5.41610040220442
3.367295829986474,-4.722953221644475
