Log(Degree),Log(Probability)
0.6931471805599453,-1.9006850510503774
1.0986122886681098,-1.7465343712231192
1.3862943611198906,-2.054835730877636
1.6094379124341003,-2.2043674648485996
1.791759469228055,-2.419478844465545
1.9459101490553132,-2.593832231610323
2.0794415416798357,-3.073405311872209
2.1972245773362196,-2.999297339718487
2.302585092994046,-4.028916756899645
2.3978952727983707,-4.2520603082138555
2.4849066497880004,-3.6924445202784324
2.5649493574615367,-4.2520603082138555
2.6390573296152584,-3.4411300919975263
2.70805020110221,-5.638354669333745
2.772588722239781,-4.2520603082138555
2.833213344056216,-4.028916756899645
2.8903717578961645,-4.539742380665636
2.9444389791664403,-4.539742380665636
3.1780538303479458,-5.638354669333745
3.295836866004329,-5.638354669333745
3.4011973816621555,-5.638354669333745
3.7612001156935624,-5.638354669333745
4.1588830833596715,-5.638354669333745
