Log(Degree),Log(Probability)
0.6931471805599453,-1.5729597038316905
1.0986122886681098,-1.9709898334523368
1.3862943611198906,-1.8073604096705347
1.6094379124341003,-2.376454941560501
1.791759469228055,-2.2512917986064953
1.9459101490553132,-2.686609869864341
2.0794415416798357,-3.0696021221204464
2.1972245773362196,-3.292745673434656
2.302585092994046,-3.379757050424286
2.3978952727983707,-5.084505142662711
2.4849066497880004,-4.168214410788556
2.5649493574615367,-4.679040034554547
2.6390573296152584,-3.8317421741673434
2.70805020110221,-5.084505142662711
2.772588722239781,-4.679040034554547
2.833213344056216,-5.777652323222656
2.9444389791664403,-5.777652323222656
2.995732273553991,-5.777652323222656
3.044522437723423,-5.777652323222656
3.091042453358316,-5.777652323222656
3.2188758248682006,-5.777652323222656
3.258096538021482,-5.777652323222656
3.332204510175204,-5.777652323222656
3.4339872044851463,-5.084505142662711
3.5263605246161616,-5.777652323222656
3.58351893845611,-5.777652323222656
